Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
29.16,1.744,1.744,0.609,0.6,0.0
29.18,1.743,1.743,0.609,0.6,0.0
29.2,1.743,1.743,0.609,0.6,0.0
29.22,1.737,1.737,0.611,0.6,0.0
29.24,1.737,1.737,0.611,0.6,0.0
29.26,1.737,1.737,0.611,0.6,0.0
29.28,1.737,1.737,0.611,0.6,0.0
29.3,1.737,1.737,0.611,0.6,0.0
29.32,1.737,1.737,0.611,0.6,0.0
29.34,1.737,1.737,0.611,0.6,0.0
29.36,1.743,1.743,0.609,0.6,0.0
29.38,1.742,1.742,0.609,0.6,0.0
29.4,1.742,1.742,0.609,0.6,0.0
29.42,1.741,1.741,0.609,0.6,0.0
29.44,1.746,1.746,0.607,0.6,0.0
29.46,1.745,1.745,0.607,0.6,0.0
29.48,1.744,1.744,0.607,0.6,0.0
29.5,1.743,1.743,0.607,0.6,0.0
29.52,1.747,1.747,0.606,0.6,0.0
29.54,1.746,1.746,0.606,0.6,0.0
29.56,1.75,1.75,0.604,0.6,0.0
29.58,1.748,1.748,0.604,0.6,0.0
29.6,1.746,1.746,0.604,0.6,0.0
29.62,1.75,1.75,0.602,0.6,0.0
29.64,1.748,1.748,0.602,0.6,0.0
29.66,1.746,1.746,0.602,0.6,0.0
29.68,1.75,1.75,0.6,0.6,0.0
29.7,1.747,1.747,0.6,0.6,0.0
29.72,1.745,1.745,0.6,0.6,0.0
29.74,1.743,1.743,0.6,0.6,0.0
29.76,1.747,1.747,0.599,0.6,0.0
29.78,1.745,1.745,0.599,0.6,0.0
29.8,1.742,1.742,0.599,0.6,0.0
29.82,1.741,1.741,0.599,0.6,0.0
29.84,1.739,1.739,0.599,0.6,0.0
29.86,1.737,1.737,0.599,0.6,0.0
29.88,1.741,1.741,0.597,0.6,0.0
29.9,1.739,1.739,0.597,0.6,0.0
29.92,1.737,1.737,0.597,0.6,0.0
29.94,1.736,1.736,0.597,0.6,0.0
29.96,1.734,1.734,0.597,0.6,0.0
29.98,1.733,1.733,0.597,0.6,0.0
30.0,1.732,1.732,0.597,0.6,0.0
30.02,1.722,1.722,0.597,0.0,0.0
30.04,1.712,1.712,0.597,0.0,0.0
30.06,1.708,1.708,0.595,0.0,0.0
30.08,1.698,1.698,0.595,0.0,0.0
30.1,1.688,1.688,0.595,0.0,0.0
30.12,1.678,1.678,0.595,0.0,0.0
30.14,1.668,1.668,0.595,0.0,0.0
30.16,1.664,1.664,0.593,0.0,0.0
30.18,1.654,1.654,0.593,0.0,0.0
30.2,1.644,1.644,0.593,0.0,0.0
30.22,1.639,1.639,0.592,0.0,0.0
30.24,1.629,1.629,0.592,0.0,0.0
30.26,1.624,1.624,0.59,0.0,0.0
30.28,1.613,1.613,0.59,0.0,0.0
30.3,1.608,1.608,0.588,0.0,0.0
30.32,1.602,1.602,0.586,0.0,0.0
30.34,1.596,1.596,0.585,0.0,0.0
30.36,1.59,1.59,0.583,0.0,0.0
30.38,1.583,1.583,0.581,0.0,0.0
30.4,1.576,1.576,0.579,0.0,0.0
30.42,1.574,1.574,0.576,0.0,0.0
30.44,1.565,1.565,0.574,0.0,0.0
30.46,1.562,1.562,0.571,0.0,0.0
30.48,1.558,1.558,0.567,0.0,0.0
30.5,1.554,1.554,0.564,0.0,0.0
30.52,1.548,1.548,0.56,0.0,0.0
30.54,1.542,1.542,0.557,0.0,0.0
30.56,1.535,1.535,0.553,0.0,0.0
30.58,1.528,1.528,0.55,0.0,0.0
30.6,1.526,1.526,0.545,0.0,0.0
30.62,1.518,1.518,0.541,0.0,0.0
30.64,1.508,1.508,0.538,0.0,0.0
30.66,1.505,1.505,0.532,0.0,0.0
30.68,1.5,1.5,0.527,0.0,0.0
30.7,1.489,1.489,0.524,0.0,0.0
30.72,1.483,1.483,0.518,0.0,0.0
30.74,1.471,1.471,0.515,0.0,0.0
30.76,1.465,1.465,0.51,0.0,0.0
30.78,1.458,1.458,0.504,0.0,0.0
30.8,1.445,1.445,0.501,0.0,0.0
30.82,1.437,1.437,0.496,0.0,0.0
30.84,1.429,1.429,0.49,0.0,0.0
30.86,1.415,1.415,0.487,0.0,0.0
30.88,1.407,1.407,0.482,0.0,0.0
30.9,1.392,1.392,0.478,0.0,0.0
30.92,1.384,1.384,0.473,0.0,0.0
30.94,1.369,1.369,0.469,0.0,0.0
30.96,1.361,1.361,0.464,0.0,0.0
30.98,1.346,1.346,0.461,0.0,0.0
31.0,1.332,1.332,0.457,0.0,0.0
31.02,1.323,1.323,0.452,0.0,0.0
31.04,1.309,1.309,0.449,0.0,0.0
31.06,1.295,1.295,0.445,0.0,0.0
31.08,1.281,1.281,0.442,0.0,0.0
31.1,1.267,1.267,0.438,0.0,0.0
31.12,1.26,1.26,0.433,0.0,0.0
31.14,1.246,1.246,0.429,0.0,0.0
31.16,1.233,1.233,0.426,0.0,0.0
31.18,1.219,1.219,0.422,0.0,0.0
31.2,1.207,1.207,0.419,0.0,0.0
31.22,1.194,1.194,0.415,0.0,0.0
31.24,1.181,1.181,0.412,0.0,0.0
31.26,1.169,1.169,0.408,0.0,0.0
31.28,1.157,1.157,0.405,0.0,0.0
31.3,1.145,1.145,0.401,0.0,0.0
31.32,1.133,1.133,0.398,0.0,0.0
31.34,1.116,1.116,0.396,0.0,0.0
31.36,1.105,1.105,0.393,0.0,0.0
31.38,1.095,1.095,0.389,0.0,0.0
31.4,1.084,1.084,0.386,0.0,0.0
31.42,1.074,1.074,0.382,0.0,0.0
31.44,1.063,1.063,0.379,0.0,0.0
31.46,1.053,1.053,0.375,0.0,0.0
31.48,1.042,1.042,0.372,0.0,0.0
31.5,1.032,1.032,0.368,0.0,0.0
31.52,1.022,1.022,0.365,0.0,0.0
31.54,1.012,1.012,0.361,0.0,0.0
31.56,1.001,1.001,0.358,0.0,0.0
31.58,0.991,0.991,0.354,0.0,0.0
31.6,0.981,0.981,0.351,0.0,0.0
31.62,0.977,0.977,0.346,0.0,0.0
31.64,0.966,0.966,0.342,0.0,0.0
31.66,0.956,0.956,0.339,0.0,0.0
31.68,0.945,0.945,0.335,0.0,0.0
31.7,0.941,0.941,0.33,0.0,0.0
31.72,0.93,0.93,0.326,0.0,0.0
31.74,0.919,0.919,0.323,0.0,0.0
31.76,0.914,0.914,0.318,0.0,0.0
31.78,0.903,0.903,0.314,0.0,0.0
31.8,0.898,0.898,0.309,0.0,0.0
31.82,0.886,0.886,0.305,0.0,0.0
31.84,0.875,0.875,0.302,0.0,0.0
31.86,0.87,0.87,0.297,0.0,0.0
31.88,0.858,0.858,0.293,0.0,0.0
31.9,0.853,0.853,0.288,0.0,0.0
31.92,0.841,0.841,0.284,0.0,0.0
31.94,0.835,0.835,0.279,0.0,0.0
31.96,0.824,0.824,0.276,0.0,0.0
31.98,0.812,0.812,0.272,0.0,0.0
32.0,0.801,0.801,0.269,0.0,0.0
32.02,0.796,0.796,0.264,0.0,0.0
32.04,0.784,0.784,0.26,0.0,0.0
32.06,0.773,0.773,0.257,0.0,0.0
32.08,0.762,0.762,0.253,0.0,0.0
32.1,0.752,0.752,0.25,0.0,0.0
32.12,0.747,0.747,0.244,0.0,0.0
32.14,0.736,0.736,0.241,0.0,0.0
32.16,0.726,0.726,0.237,0.0,0.0
32.18,0.716,0.716,0.234,0.0,0.0
32.2,0.7,0.7,0.232,0.0,0.0
32.22,0.691,0.691,0.229,0.0,0.0
32.24,0.682,0.682,0.225,0.0,0.0
32.26,0.667,0.667,0.223,0.0,0.0
32.28,0.659,0.659,0.22,0.0,0.0
32.3,0.651,0.651,0.216,0.0,0.0
32.32,0.638,0.638,0.215,0.0,0.0
32.34,0.625,0.625,0.213,0.0,0.0
32.36,0.619,0.619,0.209,0.0,0.0
32.38,0.606,0.606,0.208,0.0,0.0
32.4,0.595,0.595,0.206,0.0,0.0
32.42,0.584,0.584,0.204,0.0,0.0
32.44,0.579,0.579,0.201,0.0,0.0
32.46,0.569,0.569,0.199,0.0,0.0
32.48,0.558,0.558,0.197,0.0,0.0
32.5,0.549,0.549,0.195,0.0,0.0
32.52,0.54,0.54,0.194,0.0,0.0
32.54,0.531,0.531,0.192,0.0,0.0
32.56,0.522,0.522,0.19,0.0,0.0
32.58,0.514,0.514,0.188,0.0,0.0
32.6,0.506,0.506,0.187,0.0,0.0
32.62,0.499,0.499,0.185,0.0,0.0
32.64,0.497,0.497,0.182,0.0,0.0
32.66,0.489,0.489,0.18,0.0,0.0
32.68,0.481,0.481,0.178,0.0,0.0
32.7,0.474,0.474,0.176,0.0,0.0
32.72,0.467,0.467,0.175,0.0,0.0
32.74,0.466,0.466,0.171,0.0,0.0
32.76,0.458,0.458,0.169,0.0,0.0
32.78,0.451,0.451,0.168,0.0,0.0
32.8,0.45,0.45,0.164,0.0,0.0
32.82,0.437,0.437,0.164,0.0,0.0
32.84,0.436,0.436,0.161,0.0,0.0
32.86,0.429,0.429,0.159,0.0,0.0
32.88,0.423,0.423,0.157,0.0,0.0
32.9,0.422,0.422,0.154,0.0,0.0
32.92,0.415,0.415,0.152,0.0,0.0
32.94,0.414,0.414,0.148,0.0,0.0
32.96,0.406,0.406,0.147,0.0,0.0
32.98,0.405,0.405,0.143,0.0,0.0
33.0,0.397,0.397,0.141,0.0,0.0
33.02,0.39,0.39,0.14,0.0,0.0
33.04,0.389,0.389,0.136,0.0,0.0
33.06,0.382,0.382,0.134,0.0,0.0
33.08,0.38,0.38,0.131,0.0,0.0
33.1,0.373,0.373,0.129,0.0,0.0
33.12,0.371,0.371,0.126,0.0,0.0
33.14,0.364,0.364,0.124,0.0,0.0
33.16,0.356,0.356,0.122,0.0,0.0
33.18,0.355,0.355,0.119,0.0,0.0
33.2,0.348,0.348,0.117,0.0,0.0
33.22,0.341,0.341,0.115,0.0,0.0
33.24,0.339,0.339,0.112,0.0,0.0
33.26,0.332,0.332,0.11,0.0,0.0
33.28,0.325,0.325,0.108,0.0,0.0
33.3,0.319,0.319,0.106,0.0,0.0
33.32,0.312,0.312,0.105,0.0,0.0
33.34,0.306,0.306,0.103,0.0,0.0
33.36,0.306,0.306,0.099,0.0,0.0
33.38,0.3,0.3,0.098,0.0,0.0
33.4,0.294,0.294,0.096,0.0,0.0
33.42,0.288,0.288,0.094,0.0,0.0
33.44,0.282,0.282,0.093,0.0,0.0
33.46,0.277,0.277,0.091,0.0,0.0
33.48,0.271,0.271,0.089,0.0,0.0
33.5,0.266,0.266,0.087,0.0,0.0
33.52,0.261,0.261,0.086,0.0,0.0
33.54,0.256,0.256,0.084,0.0,0.0
33.56,0.252,0.252,0.082,0.0,0.0
33.58,0.247,0.247,0.08,0.0,0.0
33.6,0.248,0.248,0.077,0.0,0.0
33.62,0.243,0.243,0.075,0.0,0.0
33.64,0.244,0.244,0.072,0.0,0.0
33.66,0.238,0.238,0.07,0.0,0.0
33.68,0.239,0.239,0.066,0.0,0.0
33.7,0.233,0.233,0.065,0.0,0.0
33.72,0.233,0.233,0.061,0.0,0.0
33.74,0.233,0.233,0.058,0.0,0.0
33.76,0.226,0.226,0.056,0.0,0.0
33.78,0.226,0.226,0.052,0.0,0.0
33.8,0.225,0.225,0.049,0.0,0.0
33.82,0.223,0.223,0.045,0.0,0.0
33.84,0.222,0.222,0.042,0.0,0.0
33.86,0.22,0.22,0.038,0.0,0.0
33.88,0.218,0.218,0.035,0.0,0.0
33.9,0.215,0.215,0.031,0.0,0.0
33.92,0.212,0.212,0.028,0.0,0.0
33.94,0.21,0.21,0.024,0.0,0.0
33.96,0.207,0.207,0.021,0.0,0.0
33.98,0.203,0.203,0.017,0.0,0.0
34.0,0.2,0.2,0.014,0.0,0.0
34.02,0.191,0.191,0.012,0.0,0.0
34.04,0.188,0.188,0.009,0.0,0.0
34.06,0.185,0.185,0.005,0.0,0.0
34.08,0.182,0.182,0.002,0.0,0.0
34.1,0.173,0.173,-0.0,0.0,0.0
34.12,0.171,0.171,-0.003,0.0,0.0
34.14,0.162,0.162,-0.005,0.0,0.0
34.16,0.155,0.155,-0.007,0.0,0.0
34.18,0.147,0.147,-0.009,0.0,0.0
34.2,0.141,0.141,-0.01,0.0,0.0
34.22,0.134,0.134,-0.012,0.0,0.0
34.24,0.128,0.128,-0.014,0.0,0.0
34.26,0.123,0.123,-0.016,0.0,0.0
34.28,0.112,0.112,-0.016,0.0,0.0
34.3,0.108,0.108,-0.017,0.0,0.0
34.32,0.098,0.098,-0.017,0.0,0.0
34.34,0.089,0.089,-0.017,0.0,0.0
34.36,0.081,0.081,-0.017,0.0,0.0
34.38,0.074,0.074,-0.017,0.0,0.0
34.4,0.068,0.068,-0.017,0.0,0.0
34.42,0.062,0.062,-0.017,0.0,0.0
34.44,0.057,0.057,-0.017,0.0,0.0
34.46,0.046,0.046,-0.016,0.0,0.0
34.48,0.037,0.037,-0.014,0.0,0.0
34.5,0.034,0.034,-0.014,0.0,0.0
34.52,0.026,0.026,-0.012,0.0,0.0
34.54,0.019,0.019,-0.01,0.0,0.0
34.56,0.013,0.013,-0.009,0.0,0.0
34.58,0.008,0.008,-0.007,0.0,0.0
34.6,0.003,0.003,-0.005,0.0,0.0
34.62,0.0,-0.001,-0.003,0.0,0.0
34.64,0.0,-0.004,-0.002,0.0,0.0
34.66,0.0,-0.013,0.002,0.0,0.0
34.68,0.0,-0.015,0.003,0.0,0.0
34.7,0.0,-0.016,0.005,0.0,0.0
34.72,0.0,-0.017,0.007,0.0,0.0
34.74,0.0,-0.018,0.009,0.0,0.0
34.76,0.0,-0.019,0.01,0.0,0.0
34.78,0.0,-0.019,0.012,0.0,0.0
34.8,0.0,-0.019,0.014,0.0,0.0
34.82,0.0,-0.019,0.016,0.0,0.0
34.84,0.0,-0.019,0.017,0.0,0.0
34.86,0.0,-0.018,0.019,0.0,0.0
34.88,0.0,-0.018,0.021,0.0,0.0
34.9,0.0,-0.017,0.023,0.0,0.0
34.92,0.0,-0.011,0.023,0.0,0.0
34.94,0.0,-0.011,0.024,0.0,0.0
34.96,0.0,-0.005,0.024,0.0,0.0
34.98,0.001,0.001,0.024,0.0,0.0
35.0,0.0,-0.0,0.026,0.0,0.0
35.02,0.005,0.005,0.026,0.0,0.0
35.04,0.009,0.009,0.026,0.0,0.0
35.06,0.013,0.013,0.026,0.0,0.0
35.08,0.023,0.023,0.024,0.0,0.0
35.1,0.025,0.025,0.024,0.0,0.0
35.12,0.028,0.028,0.024,0.0,0.0
35.14,0.035,0.035,0.023,0.0,0.0
35.16,0.042,0.042,0.021,0.0,0.0
35.18,0.042,0.042,0.021,0.0,0.0
35.2,0.048,0.048,0.019,0.0,0.0
35.22,0.053,0.053,0.017,0.0,0.0
35.24,0.058,0.058,0.016,0.0,0.0
35.26,0.062,0.062,0.014,0.0,0.0
35.28,0.065,0.065,0.012,0.0,0.0
35.3,0.068,0.068,0.01,0.0,0.0
35.32,0.07,0.07,0.009,0.0,0.0
35.34,0.077,0.077,0.005,0.0,0.0
35.36,0.078,0.078,0.003,0.0,0.0
35.38,0.079,0.079,0.002,0.0,0.0
35.4,0.079,0.079,-0.0,0.0,0.0
35.42,0.084,0.084,-0.003,0.0,0.0
35.44,0.084,0.084,-0.005,0.0,0.0
35.46,0.083,0.083,-0.007,0.0,0.0
35.48,0.082,0.082,-0.009,0.0,0.0
35.5,0.08,0.08,-0.01,0.0,0.0
35.52,0.079,0.079,-0.012,0.0,0.0
35.54,0.078,0.078,-0.014,0.0,0.0
35.56,0.076,0.076,-0.016,0.0,0.0
35.58,0.075,0.075,-0.017,0.0,0.0
35.6,0.074,0.074,-0.019,0.0,0.0
35.62,0.072,0.072,-0.021,0.0,0.0
35.64,0.065,0.065,-0.021,0.0,0.0
35.66,0.064,0.064,-0.023,0.0,0.0
35.68,0.058,0.058,-0.023,0.0,0.0
35.7,0.057,0.057,-0.024,0.0,0.0
35.72,0.051,0.051,-0.024,0.0,0.0
35.74,0.046,0.046,-0.024,0.0,0.0
35.76,0.041,0.041,-0.024,0.0,0.0
35.78,0.036,0.036,-0.024,0.0,0.0
35.8,0.032,0.032,-0.024,0.0,0.0
35.82,0.029,0.029,-0.024,0.0,0.0
35.84,0.02,0.02,-0.023,0.0,0.0
35.86,0.018,0.018,-0.023,0.0,0.0
35.88,0.01,0.01,-0.021,0.0,0.0
35.9,0.003,0.003,-0.019,0.0,0.0
35.92,0.0,-0.002,-0.017,0.0,0.0
35.94,0.0,-0.002,-0.017,0.0,0.0
35.96,0.0,-0.007,-0.016,0.0,0.0
35.98,0.0,-0.011,-0.014,0.0,0.0
36.0,0.0,-0.015,-0.012,0.0,0.0
36.02,0.0,-0.024,-0.009,0.0,0.0
36.04,0.0,-0.026,-0.007,0.0,0.0
36.06,0.0,-0.028,-0.005,0.0,0.0
36.08,0.0,-0.029,-0.003,0.0,0.0
36.1,0.0,-0.03,-0.002,0.0,0.0
36.12,0.0,-0.031,-0.0,0.0,0.0
36.14,0.0,-0.037,0.003,0.0,0.0
36.16,0.0,-0.036,0.005,0.0,0.0
36.18,0.0,-0.035,0.007,0.0,0.0
36.2,0.0,-0.035,0.009,0.0,0.0
36.22,0.0,-0.034,0.01,0.0,0.0
36.24,0.0,-0.033,0.012,0.0,0.0
36.26,0.0,-0.032,0.014,0.0,0.0
36.28,0.0,-0.031,0.016,0.0,0.0
36.3,0.0,-0.029,0.017,0.0,0.0
36.32,0.0,-0.028,0.019,0.0,0.0
36.34,0.0,-0.021,0.019,0.0,0.0
36.36,0.0,-0.02,0.021,0.0,0.0
36.38,0.0,-0.014,0.021,0.0,0.0
36.4,0.0,-0.014,0.023,0.0,0.0
36.42,0.0,-0.008,0.023,0.0,0.0
36.44,0.0,-0.002,0.023,0.0,0.0
36.46,0.002,0.002,0.023,0.0,0.0
36.48,0.007,0.007,0.023,0.0,0.0
36.5,0.011,0.011,0.023,0.0,0.0
36.52,0.014,0.014,0.023,0.0,0.0
36.54,0.017,0.017,0.023,0.0,0.0
36.56,0.026,0.026,0.021,0.0,0.0
36.58,0.028,0.028,0.021,0.0,0.0
36.6,0.035,0.035,0.019,0.0,0.0
36.62,0.036,0.036,0.019,0.0,0.0
36.64,0.042,0.042,0.017,0.0,0.0
36.66,0.048,0.048,0.016,0.0,0.0
36.68,0.052,0.052,0.014,0.0,0.0
36.7,0.057,0.057,0.012,0.0,0.0
36.72,0.06,0.06,0.01,0.0,0.0
36.74,0.063,0.063,0.009,0.0,0.0
36.76,0.066,0.066,0.007,0.0,0.0
36.78,0.068,0.068,0.005,0.0,0.0
36.8,0.069,0.069,0.003,0.0,0.0
36.82,0.071,0.071,0.002,0.0,0.0
36.84,0.072,0.072,-0.0,0.0,0.0
36.86,0.072,0.072,-0.002,0.0,0.0
36.88,0.078,0.078,-0.005,0.0,0.0
36.9,0.078,0.078,-0.007,0.0,0.0
36.92,0.077,0.077,-0.009,0.0,0.0
36.94,0.077,0.077,-0.01,0.0,0.0
36.96,0.076,0.076,-0.012,0.0,0.0
36.98,0.075,0.075,-0.014,0.0,0.0
37.0,0.074,0.074,-0.016,0.0,0.0
37.02,0.067,0.067,-0.016,0.0,0.0
37.04,0.067,0.067,-0.017,0.0,0.0
37.06,0.066,0.066,-0.019,0.0,0.0
37.08,0.06,0.06,-0.019,0.0,0.0
37.1,0.059,0.059,-0.021,0.0,0.0
37.12,0.054,0.054,-0.021,0.0,0.0
37.14,0.054,0.054,-0.023,0.0,0.0
37.16,0.048,0.048,-0.023,0.0,0.0
37.18,0.043,0.043,-0.023,0.0,0.0
37.2,0.039,0.039,-0.023,0.0,0.0
37.22,0.035,0.035,-0.023,0.0,0.0
37.24,0.031,0.031,-0.023,0.0,0.0
37.26,0.022,0.022,-0.021,0.0,0.0
37.28,0.02,0.02,-0.021,0.0,0.0
37.3,0.012,0.012,-0.019,0.0,0.0
37.32,0.011,0.011,-0.019,0.0,0.0
37.34,0.005,0.005,-0.017,0.0,0.0
37.36,0.0,-0.001,-0.016,0.0,0.0
37.38,0.0,-0.001,-0.016,0.0,0.0
37.4,0.0,-0.006,-0.014,0.0,0.0
37.42,0.0,-0.01,-0.012,0.0,0.0
37.44,0.0,-0.014,-0.01,0.0,0.0
37.46,0.0,-0.017,-0.009,0.0,0.0
37.48,0.0,-0.02,-0.007,0.0,0.0
37.5,0.0,-0.022,-0.005,0.0,0.0
37.52,0.0,-0.024,-0.003,0.0,0.0
37.54,0.0,-0.025,-0.002,0.0,0.0
37.56,0.0,-0.026,-0.0,0.0,0.0
37.58,0.0,-0.027,0.002,0.0,0.0
37.6,0.0,-0.033,0.005,0.0,0.0
37.62,0.0,-0.033,0.007,0.0,0.0
37.64,0.0,-0.032,0.009,0.0,0.0
37.66,0.0,-0.026,0.009,0.0,0.0
37.68,0.0,-0.026,0.01,0.0,0.0
37.7,0.0,-0.026,0.012,0.0,0.0
37.72,0.0,-0.025,0.014,0.0,0.0
37.74,0.0,-0.025,0.016,0.0,0.0
37.76,0.0,-0.024,0.017,0.0,0.0
37.78,0.0,-0.018,0.017,0.0,0.0
37.8,0.0,-0.018,0.019,0.0,0.0
37.82,0.0,-0.012,0.019,0.0,0.0
37.84,0.0,-0.006,0.019,0.0,0.0
37.86,0.0,-0.007,0.021,0.0,0.0
37.88,0.0,-0.002,0.021,0.0,0.0
37.9,0.003,0.003,0.021,0.0,0.0
37.92,0.007,0.007,0.021,0.0,0.0
37.94,0.011,0.011,0.021,0.0,0.0
37.96,0.014,0.014,0.021,0.0,0.0
37.98,0.023,0.023,0.019,0.0,0.0
38.0,0.025,0.025,0.019,0.0,0.0
38.02,0.026,0.026,0.019,0.0,0.0
38.04,0.034,0.034,0.017,0.0,0.0
38.06,0.04,0.04,0.016,0.0,0.0
38.08,0.04,0.04,0.016,0.0,0.0
38.1,0.046,0.046,0.014,0.0,0.0
38.12,0.05,0.05,0.012,0.0,0.0
38.14,0.054,0.054,0.01,0.0,0.0
38.16,0.058,0.058,0.009,0.0,0.0
38.18,0.061,0.061,0.007,0.0,0.0
38.2,0.058,0.058,0.007,0.0,0.0
38.22,0.061,0.061,0.005,0.0,0.0
38.24,0.063,0.063,0.003,0.0,0.0
38.26,0.071,0.071,-0.0,0.0,0.0
38.28,0.072,0.072,-0.002,0.0,0.0
38.3,0.072,0.072,-0.003,0.0,0.0
38.32,0.073,0.073,-0.005,0.0,0.0
38.34,0.073,0.073,-0.007,0.0,0.0
38.36,0.073,0.073,-0.009,0.0,0.0
38.38,0.067,0.067,-0.009,0.0,0.0
38.4,0.067,0.067,-0.01,0.0,0.0
38.42,0.067,0.067,-0.012,0.0,0.0
38.44,0.067,0.067,-0.014,0.0,0.0
38.46,0.067,0.067,-0.016,0.0,0.0
38.48,0.061,0.061,-0.016,0.0,0.0
38.5,0.061,0.061,-0.017,0.0,0.0
38.52,0.055,0.055,-0.017,0.0,0.0
38.54,0.056,0.056,-0.019,0.0,0.0
38.56,0.05,0.05,-0.019,0.0,0.0
38.58,0.051,0.051,-0.021,0.0,0.0
38.6,0.046,0.046,-0.021,0.0,0.0
38.62,0.042,0.042,-0.021,0.0,0.0
38.64,0.037,0.037,-0.021,0.0,0.0
38.66,0.034,0.034,-0.021,0.0,0.0
38.68,0.025,0.025,-0.019,0.0,0.0
38.7,0.023,0.023,-0.019,0.0,0.0
38.72,0.02,0.02,-0.019,0.0,0.0
38.74,0.013,0.013,-0.017,0.0,0.0
38.76,0.012,0.012,-0.017,0.0,0.0
38.78,0.006,0.006,-0.016,0.0,0.0
38.8,0.006,0.006,-0.016,0.0,0.0
38.82,0.0,-0.0,-0.014,0.0,0.0
