Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
-0.4,0.0,0.0,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.02,0.0,0.0,0.0,-0.0,0.0,0.0
0.04,0.035,0.035,0.0,-0.0,0.6,0.0
0.06,0.07,0.07,0.0,-0.0,0.6,0.0
0.08,0.105,0.105,0.0,-0.0,0.6,0.0
0.1,0.14,0.14,0.0,-0.0,0.6,0.0
0.12,0.175,0.175,0.0,-0.0,0.6,0.0
0.14,0.21,0.21,0.0,-0.0,0.6,0.0
0.16,0.245,0.245,0.0,-0.0,0.6,0.0
0.18,0.28,0.28,0.0,-0.0,0.6,0.0
0.2,0.315,0.315,0.0,-0.0,0.6,0.0
0.22,0.35,0.35,0.0,-0.0,0.6,0.0
0.24,0.452,0.452,-0.026,-0.002,0.6,0.0
0.26,0.454,0.454,-0.014,-0.0,0.6,0.0
0.28,0.401,0.401,0.023,-0.0,0.6,0.0
0.3,0.456,0.456,0.014,-0.0,0.6,0.0
0.32,0.514,0.514,0.004,-0.0,0.6,0.0
0.34,0.559,0.559,0.0,-0.0,0.6,0.0
0.36,0.596,0.596,-0.0,-0.0,0.6,0.0
0.38,0.564,0.564,0.026,0.002,0.6,0.0
0.4,0.564,0.564,0.041,0.002,0.6,0.0
0.42,0.586,0.586,0.044,0.003,0.6,0.0
0.44,0.553,0.553,0.071,0.005,0.6,0.0
0.46,0.484,0.484,0.111,0.009,0.6,0.0
0.48,0.472,0.472,0.129,0.01,0.6,0.0
0.5,0.489,0.489,0.133,0.014,0.6,0.0
0.52,0.453,0.453,0.159,0.017,0.6,0.0
0.54,0.38,0.38,0.198,0.023,0.6,0.0
0.56,0.296,0.296,0.242,0.028,0.6,0.0
0.58,0.274,0.274,0.26,0.033,0.6,0.0
0.6,0.286,0.286,0.264,0.038,0.6,0.0
0.62,0.241,0.241,0.289,0.045,0.6,0.0
0.64,0.162,0.162,0.329,0.052,0.6,0.0
0.66,0.202,0.202,0.32,0.058,0.6,0.0
0.68,0.241,0.241,0.31,0.065,0.6,0.0
0.7,0.203,0.203,0.332,0.072,0.6,0.0
0.72,0.185,0.185,0.346,0.079,0.6,0.0
0.74,0.189,0.189,0.35,0.086,0.6,0.0
0.76,0.268,0.268,0.323,0.091,0.6,0.0
0.78,0.315,0.315,0.309,0.098,0.6,0.0
0.8,0.342,0.342,0.305,0.103,0.6,0.0
0.82,0.421,0.421,0.278,0.108,0.6,0.0
0.84,0.47,0.47,0.264,0.113,0.6,0.0
0.86,0.561,0.561,0.234,0.117,0.6,0.0
0.88,0.61,0.61,0.22,0.122,0.6,0.0
0.9,0.637,0.637,0.217,0.126,0.6,0.0
0.92,0.718,0.718,0.191,0.129,0.6,0.0
0.94,0.77,0.77,0.177,0.133,0.6,0.0
0.96,0.864,0.864,0.147,0.134,0.6,0.0
0.98,0.916,0.916,0.133,0.138,0.6,0.0
1.0,0.947,0.947,0.13,0.14,0.6,0.0
1.02,0.965,0.965,0.13,0.143,0.6,0.0
1.04,0.919,0.919,0.157,0.147,0.6,0.0
1.06,0.969,0.969,0.145,0.148,0.6,0.0
1.08,0.944,0.944,0.161,0.154,0.6,0.0
1.1,0.875,0.875,0.198,0.157,0.6,0.0
1.12,0.913,0.913,0.189,0.161,0.6,0.0
1.14,0.887,0.887,0.205,0.166,0.6,0.0
1.16,0.88,0.88,0.215,0.169,0.6,0.0
1.18,0.885,0.885,0.219,0.175,0.6,0.0
1.2,0.767,0.767,0.272,0.182,0.6,0.0
1.22,0.712,0.712,0.3,0.187,0.6,0.0
1.24,0.701,0.701,0.307,0.194,0.6,0.0
1.26,0.645,0.645,0.334,0.201,0.6,0.0
1.28,0.62,0.62,0.347,0.208,0.6,0.0
1.3,0.618,0.618,0.35,0.215,0.6,0.0
1.32,0.624,0.624,0.35,0.222,0.6,0.0
1.34,0.63,0.63,0.349,0.229,0.6,0.0
1.36,0.636,0.636,0.349,0.236,0.6,0.0
1.38,0.64,0.64,0.349,0.243,0.6,0.0
1.4,0.711,0.711,0.323,0.248,0.6,0.0
1.42,0.748,0.748,0.308,0.255,0.6,0.0
1.44,0.765,0.765,0.305,0.26,0.6,0.0
1.46,0.835,0.835,0.278,0.265,0.6,0.0
1.48,0.874,0.874,0.264,0.271,0.6,0.0
1.5,0.889,0.889,0.261,0.276,0.6,0.0
1.52,0.962,0.962,0.235,0.279,0.6,0.0
1.54,1.067,1.067,0.194,0.283,0.6,0.0
1.56,1.12,1.12,0.177,0.286,0.6,0.0
1.58,1.139,1.139,0.173,0.29,0.6,0.0
1.6,1.147,1.147,0.173,0.293,0.6,0.0
1.62,1.155,1.155,0.174,0.297,0.6,0.0
1.64,1.23,1.23,0.148,0.298,0.6,0.0
1.66,1.272,1.272,0.134,0.302,0.6,0.0
1.68,1.295,1.295,0.13,0.304,0.6,0.0
1.7,1.304,1.304,0.13,0.307,0.6,0.0
1.72,1.248,1.248,0.157,0.311,0.6,0.0
1.74,1.222,1.222,0.171,0.314,0.6,0.0
1.76,1.221,1.221,0.175,0.318,0.6,0.0
1.78,1.229,1.229,0.175,0.321,0.6,0.0
1.8,1.171,1.171,0.201,0.326,0.6,0.0
1.82,1.145,1.145,0.215,0.33,0.6,0.0
1.84,1.139,1.139,0.219,0.335,0.6,0.0
1.86,1.079,1.079,0.245,0.34,0.6,0.0
1.88,1.049,1.049,0.259,0.346,0.6,0.0
1.9,1.043,1.043,0.263,0.351,0.6,0.0
1.92,1.045,1.045,0.263,0.356,0.6,0.0
1.94,1.047,1.047,0.262,0.361,0.6,0.0
1.96,0.982,0.982,0.288,0.368,0.6,0.0
1.98,0.95,0.95,0.302,0.374,0.6,0.0
2.0,1.004,1.004,0.28,0.379,0.6,0.0
2.02,1.037,1.037,0.266,0.384,0.6,0.0
2.04,1.115,1.115,0.235,0.387,0.6,0.0
2.06,1.149,1.149,0.22,0.393,0.6,0.0
2.08,1.16,1.16,0.217,0.396,0.6,0.0
2.1,1.226,1.226,0.191,0.4,0.6,0.0
2.12,1.262,1.262,0.177,0.403,0.6,0.0
2.14,1.273,1.273,0.174,0.407,0.6,0.0
2.16,1.276,1.276,0.174,0.41,0.6,0.0
2.18,1.344,1.344,0.148,0.412,0.6,0.0
2.2,1.447,1.447,0.107,0.414,0.6,0.0
2.22,1.496,1.496,0.089,0.415,0.6,0.0
2.24,1.445,1.445,0.112,0.419,0.6,0.0
2.26,1.416,1.416,0.127,0.421,0.6,0.0
2.28,1.474,1.474,0.105,0.422,0.6,0.0
2.3,1.513,1.513,0.091,0.424,0.6,0.0
2.32,1.529,1.529,0.087,0.426,0.6,0.0
2.34,1.469,1.469,0.113,0.429,0.6,0.0
2.36,1.44,1.44,0.128,0.431,0.6,0.0
2.38,1.431,1.431,0.132,0.435,0.6,0.0
2.4,1.369,1.369,0.158,0.438,0.6,0.0
2.42,1.338,1.338,0.172,0.442,0.6,0.0
2.44,1.33,1.33,0.175,0.445,0.6,0.0
2.46,1.331,1.331,0.175,0.449,0.6,0.0
2.48,1.332,1.332,0.175,0.452,0.6,0.0
2.5,1.333,1.333,0.175,0.456,0.6,0.0
2.52,1.266,1.266,0.201,0.461,0.6,0.0
2.54,1.232,1.232,0.215,0.464,0.6,0.0
2.56,1.285,1.285,0.193,0.468,0.6,0.0
2.58,1.318,1.318,0.178,0.471,0.6,0.0
2.6,1.327,1.327,0.174,0.475,0.6,0.0
2.62,1.327,1.327,0.174,0.478,0.6,0.0
2.64,1.325,1.325,0.174,0.482,0.6,0.0
2.66,1.389,1.389,0.148,0.483,0.6,0.0
2.68,1.488,1.488,0.108,0.485,0.6,0.0
2.7,1.467,1.467,0.116,0.489,0.6,0.0
2.72,1.444,1.444,0.126,0.49,0.6,0.0
2.74,1.499,1.499,0.104,0.492,0.6,0.0
2.76,1.533,1.533,0.091,0.494,0.6,0.0
2.78,1.611,1.611,0.06,0.494,0.6,0.0
2.8,1.647,1.647,0.046,0.496,0.6,0.0
2.82,1.595,1.595,0.069,0.497,0.6,0.0
2.84,1.562,1.562,0.083,0.499,0.6,0.0
2.86,1.62,1.62,0.061,0.499,0.6,0.0
2.88,1.655,1.655,0.047,0.501,0.6,0.0
2.9,1.604,1.604,0.07,0.503,0.6,0.0
2.92,1.572,1.572,0.083,0.504,0.6,0.0
2.94,1.563,1.563,0.088,0.506,0.6,0.0
2.96,1.497,1.497,0.114,0.51,0.6,0.0
2.98,1.465,1.465,0.128,0.511,0.6,0.0
3.0,1.52,1.52,0.105,0.513,0.6,0.0
3.02,1.488,1.488,0.118,0.517,0.6,0.0
3.04,1.465,1.465,0.127,0.518,0.6,0.0
3.06,1.52,1.52,0.105,0.52,0.6,0.0
3.08,1.486,1.486,0.117,0.524,0.6,0.0
3.1,1.462,1.462,0.127,0.525,0.6,0.0
3.12,1.517,1.517,0.105,0.527,0.6,0.0
3.14,1.549,1.549,0.091,0.529,0.6,0.0
3.16,1.559,1.559,0.087,0.531,0.6,0.0
3.18,1.559,1.559,0.086,0.532,0.6,0.0
3.2,1.558,1.558,0.087,0.534,0.6,0.0
3.22,1.557,1.557,0.087,0.536,0.6,0.0
3.24,1.556,1.556,0.087,0.538,0.6,0.0
3.26,1.622,1.622,0.061,0.538,0.6,0.0
3.28,1.656,1.656,0.047,0.539,0.6,0.0
3.3,1.601,1.601,0.069,0.541,0.6,0.0
3.32,1.634,1.634,0.057,0.541,0.6,0.0
3.34,1.656,1.656,0.047,0.543,0.6,0.0
3.36,1.668,1.668,0.044,0.543,0.6,0.0
3.38,1.668,1.668,0.043,0.545,0.6,0.0
3.4,1.671,1.671,0.043,0.545,0.6,0.0
3.42,1.67,1.67,0.044,0.546,0.6,0.0
3.44,1.606,1.606,0.07,0.548,0.6,0.0
3.46,1.638,1.638,0.058,0.548,0.6,0.0
3.48,1.661,1.661,0.048,0.55,0.6,0.0
3.5,1.606,1.606,0.07,0.552,0.6,0.0
3.52,1.572,1.572,0.084,0.553,0.6,0.0
3.54,1.628,1.628,0.061,0.553,0.6,0.0
3.56,1.659,1.659,0.047,0.555,0.6,0.0
3.58,1.605,1.605,0.07,0.557,0.6,0.0
3.6,1.571,1.571,0.083,0.559,0.6,0.0
3.62,1.626,1.626,0.061,0.559,0.6,0.0
3.64,1.657,1.657,0.047,0.56,0.6,0.0
3.66,1.602,1.602,0.07,0.562,0.6,0.0
3.68,1.567,1.567,0.083,0.564,0.6,0.0
3.7,1.622,1.622,0.061,0.564,0.6,0.0
3.72,1.653,1.653,0.047,0.565,0.6,0.0
3.74,1.665,1.665,0.043,0.565,0.6,0.0
3.76,1.663,1.663,0.043,0.567,0.6,0.0
3.78,1.664,1.664,0.043,0.567,0.6,0.0
3.8,1.661,1.661,0.044,0.569,0.6,0.0
3.82,1.663,1.663,0.044,0.569,0.6,0.0
3.84,1.727,1.727,0.017,0.569,0.6,0.0
3.86,1.696,1.696,0.029,0.571,0.6,0.0
3.88,1.673,1.673,0.04,0.571,0.6,0.0
3.9,1.729,1.729,0.017,0.571,0.6,0.0
3.92,1.696,1.696,0.03,0.572,0.6,0.0
3.94,1.673,1.673,0.04,0.572,0.6,0.0
3.96,1.729,1.729,0.017,0.572,0.6,0.0
3.98,1.696,1.696,0.03,0.574,0.6,0.0
4.0,1.674,1.674,0.04,0.574,0.6,0.0
4.02,1.662,1.662,0.044,0.576,0.6,0.0
4.04,1.663,1.663,0.044,0.576,0.6,0.0
4.06,1.66,1.66,0.044,0.578,0.6,0.0
4.08,1.662,1.662,0.044,0.578,0.6,0.0
4.1,1.659,1.659,0.044,0.579,0.6,0.0
4.12,1.661,1.661,0.044,0.579,0.6,0.0
4.14,1.725,1.725,0.017,0.579,0.6,0.0
4.16,1.693,1.693,0.029,0.581,0.6,0.0
4.18,1.669,1.669,0.04,0.581,0.6,0.0
4.2,1.657,1.657,0.044,0.583,0.6,0.0
4.22,1.656,1.656,0.044,0.583,0.6,0.0
4.24,1.721,1.721,0.018,0.583,0.6,0.0
4.26,1.689,1.689,0.03,0.585,0.6,0.0
4.28,1.666,1.666,0.04,0.585,0.6,0.0
4.3,1.72,1.72,0.017,0.585,0.6,0.0
4.32,1.686,1.686,0.03,0.586,0.6,0.0
4.34,1.663,1.663,0.04,0.586,0.6,0.0
4.36,1.718,1.718,0.017,0.586,0.6,0.0
4.38,1.752,1.752,0.004,0.586,0.6,0.0
4.4,1.762,1.762,-0.001,0.586,0.6,0.0
4.42,1.696,1.696,0.026,0.588,0.6,0.0
4.44,1.662,1.662,0.04,0.588,0.6,0.0
4.46,1.716,1.716,0.018,0.588,0.6,0.0
4.48,1.683,1.683,0.03,0.59,0.6,0.0
4.5,1.66,1.66,0.04,0.59,0.6,0.0
4.52,1.715,1.715,0.017,0.59,0.6,0.0
4.54,1.748,1.748,0.004,0.59,0.6,0.0
4.56,1.759,1.759,-0.001,0.59,0.6,0.0
4.58,1.693,1.693,0.026,0.592,0.6,0.0
4.6,1.659,1.659,0.04,0.592,0.6,0.0
4.62,1.712,1.712,0.018,0.592,0.6,0.0
4.64,1.746,1.746,0.004,0.592,0.6,0.0
4.66,1.69,1.69,0.026,0.593,0.6,0.0
4.68,1.657,1.657,0.04,0.593,0.6,0.0
4.7,1.71,1.71,0.018,0.593,0.6,0.0
4.72,1.744,1.744,0.004,0.593,0.6,0.0
4.74,1.754,1.754,-0.0,0.593,0.6,0.0
4.76,1.688,1.688,0.026,0.595,0.6,0.0
4.78,1.654,1.654,0.04,0.595,0.6,0.0
4.8,1.707,1.707,0.018,0.595,0.6,0.0
4.82,1.741,1.741,0.004,0.595,0.6,0.0
4.84,1.751,1.751,-0.0,0.595,0.6,0.0
4.86,1.753,1.753,-0.001,0.595,0.6,0.0
4.88,1.752,1.752,-0.0,0.595,0.6,0.0
4.9,1.684,1.684,0.026,0.597,0.6,0.0
4.92,1.651,1.651,0.041,0.597,0.6,0.0
4.94,1.704,1.704,0.018,0.597,0.6,0.0
4.96,1.738,1.738,0.004,0.597,0.6,0.0
4.98,1.749,1.749,-0.0,0.597,0.6,0.0
5.0,1.75,1.75,-0.001,0.597,0.6,0.0
5.02,1.749,1.749,-0.0,0.597,0.6,0.0
5.04,1.748,1.748,-0.0,0.597,0.6,0.0
5.06,1.748,1.748,0.0,0.597,0.6,0.0
5.08,1.749,1.749,0.0,0.597,0.6,0.0
5.1,1.682,1.682,0.026,0.599,0.6,0.0
5.12,1.648,1.648,0.041,0.599,0.6,0.0
5.14,1.702,1.702,0.018,0.599,0.6,0.0
5.16,1.735,1.735,0.004,0.599,0.6,0.0
5.18,1.746,1.746,-0.0,0.599,0.6,0.0
5.2,1.68,1.68,0.026,0.6,0.6,0.0
5.22,1.645,1.645,0.04,0.6,0.6,0.0
5.24,1.698,1.698,0.018,0.6,0.6,0.0
5.26,1.731,1.731,0.004,0.6,0.6,0.0
5.28,1.742,1.742,-0.0,0.6,0.6,0.0
5.3,1.742,1.742,-0.001,0.6,0.6,0.0
5.32,1.741,1.741,-0.0,0.6,0.6,0.0
5.34,1.741,1.741,-0.0,0.6,0.6,0.0
5.36,1.74,1.74,0.0,0.6,0.6,0.0
5.38,1.74,1.74,0.0,0.6,0.6,0.0
5.4,1.74,1.74,0.0,0.6,0.6,0.0
5.42,1.74,1.74,0.0,0.6,0.6,0.0
5.44,1.74,1.74,0.0,0.6,0.6,0.0
5.46,1.74,1.74,0.0,0.6,0.6,0.0
5.48,1.74,1.74,0.0,0.6,0.6,0.0
5.5,1.807,1.807,-0.026,0.599,0.6,0.0
5.52,1.841,1.841,-0.041,0.599,0.6,0.0
5.54,1.788,1.788,-0.018,0.599,0.6,0.0
5.56,1.754,1.754,-0.004,0.599,0.6,0.0
5.58,1.744,1.744,0.0,0.599,0.6,0.0
5.6,1.743,1.743,0.001,0.599,0.6,0.0
5.62,1.744,1.744,0.0,0.599,0.6,0.0
5.64,1.678,1.678,0.026,0.6,0.6,0.0
5.66,1.644,1.644,0.041,0.6,0.6,0.0
5.68,1.698,1.698,0.018,0.6,0.6,0.0
5.7,1.731,1.731,0.004,0.6,0.6,0.0
5.72,1.742,1.742,-0.0,0.6,0.6,0.0
5.74,1.676,1.676,0.026,0.602,0.6,0.0
5.76,1.641,1.641,0.04,0.602,0.6,0.0
5.78,1.694,1.694,0.018,0.602,0.6,0.0
5.8,1.727,1.727,0.004,0.602,0.6,0.0
5.82,1.737,1.737,-0.0,0.602,0.6,0.0
5.84,1.738,1.738,-0.001,0.602,0.6,0.0
5.86,1.737,1.737,-0.0,0.602,0.6,0.0
5.88,1.736,1.736,-0.0,0.602,0.6,0.0
5.9,1.735,1.735,0.0,0.602,0.6,0.0
5.92,1.735,1.735,0.0,0.602,0.6,0.0
5.94,1.802,1.802,-0.026,0.6,0.6,0.0
5.96,1.836,1.836,-0.041,0.6,0.6,0.0
5.98,1.782,1.782,-0.018,0.6,0.6,0.0
6.0,1.749,1.749,-0.004,0.6,0.6,0.0
6.02,1.738,1.738,0.0,0.6,0.6,0.0
6.04,1.737,1.737,0.001,0.6,0.6,0.0
6.06,1.738,1.738,0.0,0.6,0.6,0.0
6.08,1.739,1.739,0.0,0.6,0.6,0.0
6.1,1.739,1.739,-0.0,0.6,0.6,0.0
6.12,1.739,1.739,-0.0,0.6,0.6,0.0
6.14,1.739,1.739,-0.0,0.6,0.6,0.0
6.16,1.672,1.672,0.026,0.602,0.6,0.0
6.18,1.638,1.638,0.041,0.602,0.6,0.0
6.2,1.692,1.692,0.018,0.602,0.6,0.0
6.22,1.725,1.725,0.004,0.602,0.6,0.0
6.24,1.736,1.736,-0.0,0.602,0.6,0.0
6.26,1.736,1.736,-0.001,0.602,0.6,0.0
6.28,1.735,1.735,-0.0,0.602,0.6,0.0
6.3,1.734,1.734,-0.0,0.602,0.6,0.0
6.32,1.734,1.734,0.0,0.602,0.6,0.0
6.34,1.734,1.734,0.0,0.602,0.6,0.0
6.36,1.734,1.734,0.0,0.602,0.6,0.0
6.38,1.734,1.734,0.0,0.602,0.6,0.0
6.4,1.733,1.733,0.0,0.602,0.6,0.0
6.42,1.733,1.733,0.0,0.602,0.6,0.0
6.44,1.733,1.733,0.0,0.602,0.6,0.0
6.46,1.733,1.733,0.0,0.602,0.6,0.0
6.48,1.733,1.733,0.0,0.602,0.6,0.0
6.5,1.733,1.733,0.0,0.602,0.6,0.0
6.52,1.8,1.8,-0.026,0.6,0.6,0.0
6.54,1.833,1.833,-0.041,0.6,0.6,0.0
6.56,1.78,1.78,-0.018,0.6,0.6,0.0
6.58,1.746,1.746,-0.004,0.6,0.6,0.0
6.6,1.736,1.736,0.0,0.6,0.6,0.0
6.62,1.735,1.735,0.001,0.6,0.6,0.0
6.64,1.736,1.736,0.0,0.6,0.6,0.0
6.66,1.67,1.67,0.026,0.602,0.6,0.0
6.68,1.636,1.636,0.041,0.602,0.6,0.0
6.7,1.689,1.689,0.018,0.602,0.6,0.0
6.72,1.723,1.723,0.004,0.602,0.6,0.0
6.74,1.666,1.666,0.026,0.604,0.6,0.0
6.76,1.633,1.633,0.04,0.604,0.6,0.0
6.78,1.685,1.685,0.018,0.604,0.6,0.0
6.8,1.718,1.718,0.004,0.604,0.6,0.0
6.82,1.728,1.728,-0.0,0.604,0.6,0.0
6.84,1.729,1.729,-0.001,0.604,0.6,0.0
6.86,1.727,1.727,-0.0,0.604,0.6,0.0
6.88,1.793,1.793,-0.026,0.602,0.6,0.0
6.9,1.827,1.827,-0.041,0.602,0.6,0.0
6.92,1.773,1.773,-0.018,0.602,0.6,0.0
6.94,1.739,1.739,-0.004,0.602,0.6,0.0
6.96,1.729,1.729,0.0,0.602,0.6,0.0
6.98,1.728,1.728,0.001,0.602,0.6,0.0
7.0,1.729,1.729,0.0,0.602,0.6,0.0
7.02,1.729,1.729,0.0,0.602,0.6,0.0
7.04,1.73,1.73,-0.0,0.602,0.6,0.0
7.06,1.729,1.729,-0.0,0.602,0.6,0.0
7.08,1.729,1.729,-0.0,0.602,0.6,0.0
7.1,1.729,1.729,-0.0,0.602,0.6,0.0
7.12,1.729,1.729,0.0,0.602,0.6,0.0
7.14,1.729,1.729,0.0,0.602,0.6,0.0
7.16,1.729,1.729,0.0,0.602,0.6,0.0
7.18,1.729,1.729,0.0,0.602,0.6,0.0
7.2,1.729,1.729,0.0,0.602,0.6,0.0
7.22,1.728,1.728,0.0,0.602,0.6,0.0
7.24,1.728,1.728,0.0,0.602,0.6,0.0
7.26,1.728,1.728,0.0,0.602,0.6,0.0
7.28,1.795,1.795,-0.026,0.6,0.6,0.0
7.3,1.762,1.762,-0.014,0.602,0.6,0.0
7.32,1.674,1.674,0.023,0.602,0.6,0.0
7.34,1.694,1.694,0.014,0.602,0.6,0.0
7.36,1.717,1.717,0.004,0.602,0.6,0.0
7.38,1.727,1.727,0.0,0.602,0.6,0.0
7.4,1.728,1.728,-0.0,0.602,0.6,0.0
7.42,1.728,1.728,-0.0,0.602,0.6,0.0
7.44,1.727,1.727,-0.0,0.602,0.6,0.0
7.46,1.727,1.727,-0.0,0.602,0.6,0.0
7.48,1.727,1.727,0.0,0.602,0.6,0.0
7.5,1.727,1.727,0.0,0.602,0.6,0.0
7.52,1.727,1.727,0.0,0.602,0.6,0.0
7.54,1.726,1.726,0.0,0.602,0.6,0.0
7.56,1.726,1.726,0.0,0.602,0.6,0.0
7.58,1.726,1.726,0.0,0.602,0.6,0.0
7.6,1.726,1.726,0.0,0.602,0.6,0.0
7.62,1.726,1.726,0.0,0.602,0.6,0.0
7.64,1.726,1.726,0.0,0.602,0.6,0.0
7.66,1.726,1.726,0.0,0.602,0.6,0.0
7.68,1.726,1.726,0.0,0.602,0.6,0.0
7.7,1.725,1.725,0.0,0.602,0.6,0.0
7.72,1.725,1.725,0.0,0.602,0.6,0.0
7.74,1.725,1.725,0.0,0.602,0.6,0.0
7.76,1.725,1.725,0.0,0.602,0.6,0.0
7.78,1.725,1.725,0.0,0.602,0.6,0.0
7.8,1.725,1.725,0.0,0.602,0.6,0.0
7.82,1.725,1.725,0.0,0.602,0.6,0.0
7.84,1.725,1.725,0.0,0.602,0.6,0.0
7.86,1.724,1.724,0.0,0.602,0.6,0.0
7.88,1.724,1.724,0.0,0.602,0.6,0.0
7.9,1.657,1.657,0.026,0.604,0.6,0.0
7.92,1.623,1.623,0.041,0.604,0.6,0.0
7.94,1.677,1.677,0.018,0.604,0.6,0.0
7.96,1.71,1.71,0.004,0.604,0.6,0.0
7.98,1.72,1.72,-0.0,0.604,0.6,0.0
8.0,1.788,1.788,-0.027,0.602,0.6,0.0
8.02,1.82,1.82,-0.041,0.602,0.6,0.0
8.04,1.766,1.766,-0.018,0.602,0.6,0.0
8.06,1.732,1.732,-0.004,0.602,0.6,0.0
8.08,1.721,1.721,0.0,0.602,0.6,0.0
8.1,1.721,1.721,0.001,0.602,0.6,0.0
8.12,1.721,1.721,0.0,0.602,0.6,0.0
8.14,1.722,1.722,0.0,0.602,0.6,0.0
8.16,1.722,1.722,-0.0,0.602,0.6,0.0
8.18,1.722,1.722,-0.0,0.602,0.6,0.0
8.2,1.722,1.722,-0.0,0.602,0.6,0.0
8.22,1.722,1.722,-0.0,0.602,0.6,0.0
8.24,1.722,1.722,0.0,0.602,0.6,0.0
8.26,1.721,1.721,0.0,0.602,0.6,0.0
8.28,1.721,1.721,0.0,0.602,0.6,0.0
8.3,1.721,1.721,0.0,0.602,0.6,0.0
8.32,1.654,1.654,0.026,0.604,0.6,0.0
8.34,1.62,1.62,0.041,0.604,0.6,0.0
8.36,1.673,1.673,0.018,0.604,0.6,0.0
8.38,1.707,1.707,0.004,0.604,0.6,0.0
8.4,1.717,1.717,-0.0,0.604,0.6,0.0
8.42,1.718,1.718,-0.001,0.604,0.6,0.0
8.44,1.783,1.783,-0.027,0.602,0.6,0.0
8.46,1.816,1.816,-0.041,0.602,0.6,0.0
8.48,1.762,1.762,-0.018,0.602,0.6,0.0
8.5,1.729,1.729,-0.004,0.602,0.6,0.0
8.52,1.718,1.718,0.0,0.602,0.6,0.0
8.54,1.717,1.717,0.001,0.602,0.6,0.0
8.56,1.718,1.718,0.0,0.602,0.6,0.0
8.58,1.719,1.719,0.0,0.602,0.6,0.0
8.6,1.719,1.719,-0.0,0.602,0.6,0.0
8.62,1.719,1.719,-0.0,0.602,0.6,0.0
8.64,1.719,1.719,-0.0,0.602,0.6,0.0
8.66,1.718,1.718,-0.0,0.602,0.6,0.0
8.68,1.651,1.651,0.026,0.604,0.6,0.0
8.7,1.617,1.617,0.041,0.604,0.6,0.0
8.72,1.671,1.671,0.018,0.604,0.6,0.0
8.74,1.704,1.704,0.004,0.604,0.6,0.0
8.76,1.714,1.714,-0.0,0.604,0.6,0.0
8.78,1.715,1.715,-0.001,0.604,0.6,0.0
8.8,1.714,1.714,-0.0,0.604,0.6,0.0
8.82,1.713,1.713,-0.0,0.604,0.6,0.0
8.84,1.712,1.712,0.0,0.604,0.6,0.0
8.86,1.779,1.779,-0.026,0.602,0.6,0.0
8.88,1.813,1.813,-0.041,0.602,0.6,0.0
8.9,1.759,1.759,-0.018,0.602,0.6,0.0
8.92,1.725,1.725,-0.004,0.602,0.6,0.0
8.94,1.715,1.715,0.0,0.602,0.6,0.0
8.96,1.714,1.714,0.001,0.602,0.6,0.0
8.98,1.715,1.715,0.0,0.602,0.6,0.0
