Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
18.18,1.74,1.54,0.0,0.6,0.6,0.2
18.2,1.74,1.54,0.0,0.6,0.6,0.2
18.22,1.74,1.54,0.0,0.6,0.6,0.2
18.24,1.74,1.54,0.0,0.6,0.6,0.2
18.26,1.74,1.54,0.0,0.6,0.6,0.2
18.28,1.74,1.54,0.0,0.6,0.6,0.2
18.3,1.74,1.54,0.0,0.6,0.6,0.2
18.32,1.74,1.54,0.0,0.6,0.6,0.2
18.34,1.74,1.54,0.0,0.6,0.6,0.2
18.36,1.807,1.607,-0.026,0.599,0.6,0.2
18.38,1.841,1.641,-0.041,0.599,0.6,0.2
18.4,1.787,1.587,-0.018,0.599,0.6,0.2
18.42,1.754,1.554,-0.004,0.599,0.6,0.2
18.44,1.743,1.543,0.0,0.599,0.6,0.2
18.46,1.743,1.543,0.001,0.599,0.6,0.2
18.48,1.744,1.544,0.0,0.599,0.6,0.2
18.5,1.745,1.545,0.0,0.599,0.6,0.2
18.52,1.745,1.545,-0.0,0.599,0.6,0.2
18.54,1.678,1.478,0.026,0.6,0.6,0.2
18.56,1.644,1.444,0.041,0.6,0.6,0.2
18.58,1.698,1.498,0.018,0.6,0.6,0.2
18.6,1.731,1.531,0.004,0.6,0.6,0.2
18.62,1.742,1.542,-0.0,0.6,0.6,0.2
18.64,1.742,1.542,-0.001,0.6,0.6,0.2
18.66,1.741,1.541,-0.0,0.6,0.6,0.2
18.68,1.741,1.541,-0.0,0.6,0.6,0.2
18.7,1.74,1.54,0.0,0.6,0.6,0.2
18.72,1.74,1.54,0.0,0.6,0.6,0.2
18.74,1.74,1.54,0.0,0.6,0.6,0.2
18.76,1.74,1.54,0.0,0.6,0.6,0.2
18.78,1.74,1.54,0.0,0.6,0.6,0.2
18.8,1.807,1.607,-0.026,0.599,0.6,0.2
18.82,1.841,1.641,-0.041,0.599,0.6,0.2
18.84,1.788,1.588,-0.018,0.599,0.6,0.2
18.86,1.754,1.554,-0.004,0.599,0.6,0.2
18.88,1.744,1.544,0.0,0.599,0.6,0.2
18.9,1.743,1.543,0.001,0.599,0.6,0.2
18.92,1.744,1.544,0.0,0.599,0.6,0.2
18.94,1.745,1.545,0.0,0.599,0.6,0.2
18.96,1.745,1.545,-0.0,0.599,0.6,0.2
18.98,1.745,1.545,-0.0,0.599,0.6,0.2
19.0,1.745,1.545,-0.0,0.599,0.6,0.2
19.02,1.745,1.545,-0.0,0.599,0.6,0.2
19.04,1.746,1.546,0.0,0.599,0.6,0.2
19.06,1.679,1.479,0.026,0.6,0.6,0.2
19.08,1.645,1.445,0.041,0.6,0.6,0.2
19.1,1.698,1.498,0.018,0.6,0.6,0.2
19.12,1.732,1.532,0.004,0.6,0.6,0.2
19.14,1.742,1.542,-0.0,0.6,0.6,0.2
19.16,1.676,1.476,0.026,0.602,0.6,0.2
19.18,1.641,1.441,0.04,0.602,0.6,0.2
19.2,1.694,1.494,0.018,0.602,0.6,0.2
19.22,1.727,1.527,0.004,0.602,0.6,0.2
19.24,1.738,1.538,-0.0,0.602,0.6,0.2
19.26,1.738,1.538,-0.001,0.602,0.6,0.2
19.28,1.737,1.537,-0.0,0.602,0.6,0.2
19.3,1.736,1.536,-0.0,0.602,0.6,0.2
19.32,1.803,1.603,-0.026,0.6,0.6,0.2
19.34,1.837,1.637,-0.041,0.6,0.6,0.2
19.36,1.783,1.583,-0.018,0.6,0.6,0.2
19.38,1.749,1.549,-0.004,0.6,0.6,0.2
19.4,1.806,1.606,-0.026,0.599,0.6,0.2
19.42,1.839,1.639,-0.04,0.599,0.6,0.2
19.44,1.787,1.587,-0.018,0.599,0.6,0.2
19.46,1.754,1.554,-0.004,0.599,0.6,0.2
19.48,1.744,1.544,0.0,0.599,0.6,0.2
19.5,1.743,1.543,0.001,0.599,0.6,0.2
19.52,1.744,1.544,0.0,0.599,0.6,0.2
19.54,1.745,1.545,0.0,0.599,0.6,0.2
19.56,1.745,1.545,-0.0,0.599,0.6,0.2
19.58,1.745,1.545,-0.0,0.599,0.6,0.2
19.6,1.745,1.545,-0.0,0.599,0.6,0.2
19.62,1.678,1.478,0.026,0.6,0.6,0.2
19.64,1.645,1.445,0.041,0.6,0.6,0.2
19.66,1.698,1.498,0.018,0.6,0.6,0.2
19.68,1.732,1.532,0.004,0.6,0.6,0.2
19.7,1.742,1.542,-0.0,0.6,0.6,0.2
19.72,1.676,1.476,0.026,0.602,0.6,0.2
19.74,1.641,1.441,0.04,0.602,0.6,0.2
19.76,1.694,1.494,0.018,0.602,0.6,0.2
19.78,1.727,1.527,0.004,0.602,0.6,0.2
19.8,1.737,1.537,-0.0,0.602,0.6,0.2
19.82,1.738,1.538,-0.001,0.602,0.6,0.2
19.84,1.737,1.537,-0.0,0.602,0.6,0.2
19.86,1.803,1.603,-0.026,0.6,0.6,0.2
19.88,1.836,1.636,-0.041,0.6,0.6,0.2
19.9,1.783,1.583,-0.018,0.6,0.6,0.2
19.92,1.749,1.549,-0.004,0.6,0.6,0.2
19.94,1.739,1.539,0.0,0.6,0.6,0.2
19.96,1.805,1.605,-0.026,0.599,0.6,0.2
19.98,1.84,1.64,-0.04,0.599,0.6,0.2
20.0,1.787,1.587,-0.018,0.599,0.6,0.2
20.02,1.554,1.554,-0.004,0.599,0.6,0.0
20.04,1.543,1.543,0.0,0.599,0.6,0.0
20.06,1.543,1.543,0.001,0.599,0.6,0.0
20.08,1.544,1.544,0.0,0.599,0.6,0.0
20.1,1.545,1.545,0.0,0.599,0.6,0.0
20.12,1.545,1.545,-0.0,0.599,0.6,0.0
20.14,1.612,1.612,-0.026,0.597,0.6,0.0
20.16,1.646,1.646,-0.041,0.597,0.6,0.0
20.18,1.659,1.659,-0.044,0.595,0.6,0.0
20.2,1.727,1.727,-0.071,0.593,0.6,0.0
20.22,1.764,1.764,-0.085,0.592,0.6,0.0
20.24,1.777,1.777,-0.088,0.59,0.6,0.0
20.26,1.782,1.782,-0.088,0.588,0.6,0.0
20.28,1.786,1.786,-0.088,0.586,0.6,0.0
20.3,1.79,1.79,-0.087,0.585,0.6,0.0
20.32,1.795,1.795,-0.087,0.583,0.6,0.0
20.34,1.8,1.8,-0.087,0.581,0.6,0.0
20.36,1.805,1.805,-0.087,0.579,0.6,0.0
20.38,1.811,1.811,-0.087,0.578,0.6,0.0
20.4,1.75,1.75,-0.061,0.578,0.6,0.0
20.42,1.721,1.721,-0.047,0.576,0.6,0.0
20.44,1.714,1.714,-0.043,0.576,0.6,0.0
20.46,1.652,1.652,-0.016,0.576,0.6,0.0
20.48,1.621,1.621,-0.003,0.576,0.6,0.0
20.5,1.681,1.681,-0.026,0.574,0.6,0.0
20.52,1.649,1.649,-0.013,0.576,0.6,0.0
20.54,1.565,1.565,0.023,0.576,0.6,0.0
20.56,1.587,1.587,0.014,0.576,0.6,0.0
20.58,1.611,1.611,0.004,0.576,0.6,0.0
20.6,1.622,1.622,0.0,0.576,0.6,0.0
20.62,1.626,1.626,-0.0,0.576,0.6,0.0
20.64,1.627,1.627,-0.0,0.576,0.6,0.0
20.66,1.628,1.628,-0.0,0.576,0.6,0.0
20.68,1.629,1.629,-0.0,0.576,0.6,0.0
20.7,1.63,1.63,0.0,0.576,0.6,0.0
20.72,1.632,1.632,0.0,0.576,0.6,0.0
20.74,1.633,1.633,0.0,0.576,0.6,0.0
20.76,1.634,1.634,0.0,0.576,0.6,0.0
20.78,1.703,1.703,-0.026,0.574,0.6,0.0
20.8,1.738,1.738,-0.041,0.574,0.6,0.0
20.82,1.686,1.686,-0.018,0.574,0.6,0.0
20.84,1.721,1.721,-0.03,0.572,0.6,0.0
20.86,1.746,1.746,-0.04,0.572,0.6,0.0
20.88,1.693,1.693,-0.017,0.572,0.6,0.0
20.9,1.729,1.729,-0.03,0.571,0.6,0.0
20.92,1.755,1.755,-0.04,0.571,0.6,0.0
20.94,1.702,1.702,-0.017,0.571,0.6,0.0
20.96,1.671,1.671,-0.004,0.571,0.6,0.0
20.98,1.663,1.663,0.001,0.571,0.6,0.0
21.0,1.664,1.664,0.001,0.571,0.6,0.0
21.02,1.667,1.667,0.0,0.571,0.6,0.0
21.04,1.67,1.67,0.0,0.571,0.6,0.0
21.06,1.672,1.672,-0.0,0.571,0.6,0.0
21.08,1.673,1.673,-0.0,0.571,0.6,0.0
21.1,1.608,1.608,0.026,0.572,0.6,0.0
21.12,1.576,1.576,0.041,0.572,0.6,0.0
21.14,1.631,1.631,0.018,0.572,0.6,0.0
21.16,1.666,1.666,0.004,0.572,0.6,0.0
21.18,1.678,1.678,-0.0,0.572,0.6,0.0
21.2,1.681,1.681,-0.001,0.572,0.6,0.0
21.22,1.681,1.681,-0.0,0.572,0.6,0.0
21.24,1.615,1.615,0.026,0.574,0.6,0.0
21.26,1.583,1.583,0.041,0.574,0.6,0.0
21.28,1.638,1.638,0.018,0.574,0.6,0.0
21.3,1.673,1.673,0.004,0.574,0.6,0.0
21.32,1.685,1.685,-0.0,0.574,0.6,0.0
21.34,1.754,1.754,-0.027,0.572,0.6,0.0
21.36,1.788,1.788,-0.041,0.572,0.6,0.0
21.38,1.736,1.736,-0.018,0.572,0.6,0.0
21.4,1.704,1.704,-0.004,0.572,0.6,0.0
21.42,1.695,1.695,0.0,0.572,0.6,0.0
21.44,1.695,1.695,0.001,0.572,0.6,0.0
21.46,1.698,1.698,0.0,0.572,0.6,0.0
21.48,1.7,1.7,0.0,0.572,0.6,0.0
21.5,1.702,1.702,-0.0,0.572,0.6,0.0
21.52,1.704,1.704,-0.0,0.572,0.6,0.0
21.54,1.639,1.639,0.026,0.574,0.6,0.0
21.56,1.606,1.606,0.041,0.574,0.6,0.0
21.58,1.661,1.661,0.018,0.574,0.6,0.0
21.6,1.696,1.696,0.004,0.574,0.6,0.0
21.62,1.641,1.641,0.026,0.576,0.6,0.0
21.64,1.61,1.61,0.04,0.576,0.6,0.0
21.66,1.664,1.664,0.018,0.576,0.6,0.0
21.68,1.698,1.698,0.004,0.576,0.6,0.0
21.7,1.71,1.71,-0.0,0.576,0.6,0.0
21.72,1.645,1.645,0.026,0.578,0.6,0.0
21.74,1.611,1.611,0.04,0.578,0.6,0.0
21.76,1.666,1.666,0.018,0.578,0.6,0.0
21.78,1.7,1.7,0.004,0.578,0.6,0.0
21.8,1.712,1.712,-0.0,0.578,0.6,0.0
21.82,1.714,1.714,-0.001,0.578,0.6,0.0
21.84,1.714,1.714,-0.0,0.578,0.6,0.0
21.86,1.715,1.715,-0.0,0.578,0.6,0.0
21.88,1.716,1.716,0.0,0.578,0.6,0.0
21.9,1.717,1.717,0.0,0.578,0.6,0.0
21.92,1.652,1.652,0.026,0.579,0.6,0.0
21.94,1.619,1.619,0.041,0.579,0.6,0.0
21.96,1.674,1.674,0.018,0.579,0.6,0.0
21.98,1.709,1.709,0.004,0.579,0.6,0.0
22.0,1.72,1.72,-0.0,0.579,0.6,0.0
22.02,1.722,1.722,-0.001,0.579,0.6,0.0
22.04,1.723,1.723,-0.0,0.579,0.6,0.0
22.06,1.723,1.723,-0.0,0.579,0.6,0.0
22.08,1.657,1.657,0.026,0.581,0.6,0.0
22.1,1.624,1.624,0.041,0.581,0.6,0.0
22.12,1.679,1.679,0.018,0.581,0.6,0.0
22.14,1.714,1.714,0.004,0.581,0.6,0.0
22.16,1.725,1.725,-0.0,0.581,0.6,0.0
22.18,1.727,1.727,-0.001,0.581,0.6,0.0
22.2,1.727,1.727,-0.0,0.581,0.6,0.0
22.22,1.728,1.728,-0.0,0.581,0.6,0.0
22.24,1.729,1.729,0.0,0.581,0.6,0.0
22.26,1.73,1.73,0.0,0.581,0.6,0.0
22.28,1.731,1.731,0.0,0.581,0.6,0.0
22.3,1.665,1.665,0.026,0.583,0.6,0.0
22.32,1.632,1.632,0.041,0.583,0.6,0.0
22.34,1.687,1.687,0.018,0.583,0.6,0.0
22.36,1.721,1.721,0.004,0.583,0.6,0.0
22.38,1.733,1.733,-0.0,0.583,0.6,0.0
22.4,1.735,1.735,-0.001,0.583,0.6,0.0
22.42,1.735,1.735,-0.0,0.583,0.6,0.0
22.44,1.735,1.735,-0.0,0.583,0.6,0.0
22.46,1.669,1.669,0.026,0.585,0.6,0.0
22.48,1.636,1.636,0.041,0.585,0.6,0.0
22.5,1.69,1.69,0.018,0.585,0.6,0.0
22.52,1.725,1.725,0.004,0.585,0.6,0.0
22.54,1.736,1.736,-0.0,0.585,0.6,0.0
22.56,1.738,1.738,-0.001,0.585,0.6,0.0
22.58,1.738,1.738,-0.0,0.585,0.6,0.0
22.6,1.738,1.738,-0.0,0.585,0.6,0.0
22.62,1.739,1.739,0.0,0.585,0.6,0.0
22.64,1.739,1.739,0.0,0.585,0.6,0.0
22.66,1.74,1.74,0.0,0.585,0.6,0.0
22.68,1.741,1.741,0.0,0.585,0.6,0.0
22.7,1.675,1.675,0.026,0.586,0.6,0.0
22.72,1.642,1.642,0.041,0.586,0.6,0.0
22.74,1.697,1.697,0.018,0.586,0.6,0.0
22.76,1.731,1.731,0.004,0.586,0.6,0.0
22.78,1.742,1.742,-0.0,0.586,0.6,0.0
22.8,1.744,1.744,-0.001,0.586,0.6,0.0
22.82,1.743,1.743,-0.0,0.586,0.6,0.0
22.84,1.811,1.811,-0.026,0.585,0.6,0.0
22.86,1.845,1.845,-0.041,0.585,0.6,0.0
22.88,1.792,1.792,-0.018,0.585,0.6,0.0
22.9,1.76,1.76,-0.004,0.585,0.6,0.0
22.92,1.75,1.75,0.0,0.585,0.6,0.0
22.94,1.75,1.75,0.001,0.585,0.6,0.0
22.96,1.685,1.685,0.027,0.586,0.6,0.0
22.98,1.653,1.653,0.041,0.586,0.6,0.0
23.0,1.707,1.707,0.018,0.586,0.6,0.0
23.02,1.742,1.742,0.004,0.586,0.6,0.0
23.04,1.753,1.753,-0.0,0.586,0.6,0.0
23.06,1.688,1.688,0.026,0.588,0.6,0.0
23.08,1.654,1.654,0.04,0.588,0.6,0.0
23.1,1.707,1.707,0.018,0.588,0.6,0.0
23.12,1.741,1.741,0.004,0.588,0.6,0.0
23.14,1.685,1.685,0.026,0.59,0.6,0.0
23.16,1.653,1.653,0.04,0.59,0.6,0.0
23.18,1.706,1.706,0.018,0.59,0.6,0.0
23.2,1.74,1.74,0.004,0.59,0.6,0.0
23.22,1.75,1.75,-0.0,0.59,0.6,0.0
23.24,1.752,1.752,-0.001,0.59,0.6,0.0
23.26,1.751,1.751,-0.0,0.59,0.6,0.0
23.28,1.751,1.751,-0.0,0.59,0.6,0.0
23.3,1.752,1.752,0.0,0.59,0.6,0.0
23.32,1.819,1.819,-0.026,0.588,0.6,0.0
23.34,1.854,1.854,-0.041,0.588,0.6,0.0
23.36,1.801,1.801,-0.018,0.588,0.6,0.0
23.38,1.768,1.768,-0.004,0.588,0.6,0.0
23.4,1.758,1.758,0.0,0.588,0.6,0.0
23.42,1.691,1.691,0.027,0.59,0.6,0.0
23.44,1.659,1.659,0.041,0.59,0.6,0.0
23.46,1.714,1.714,0.018,0.59,0.6,0.0
23.48,1.748,1.748,0.004,0.59,0.6,0.0
23.5,1.759,1.759,-0.0,0.59,0.6,0.0
23.52,1.694,1.694,0.026,0.592,0.6,0.0
23.54,1.659,1.659,0.04,0.592,0.6,0.0
23.56,1.713,1.713,0.018,0.592,0.6,0.0
23.58,1.747,1.747,0.004,0.592,0.6,0.0
23.6,1.69,1.69,0.026,0.593,0.6,0.0
23.62,1.658,1.658,0.04,0.593,0.6,0.0
23.64,1.711,1.711,0.018,0.593,0.6,0.0
23.66,1.744,1.744,0.004,0.593,0.6,0.0
23.68,1.755,1.755,-0.0,0.593,0.6,0.0
23.7,1.756,1.756,-0.001,0.593,0.6,0.0
23.72,1.755,1.755,-0.0,0.593,0.6,0.0
23.74,1.755,1.755,-0.0,0.593,0.6,0.0
23.76,1.755,1.755,0.0,0.593,0.6,0.0
23.78,1.756,1.756,0.0,0.593,0.6,0.0
23.8,1.756,1.756,0.0,0.593,0.6,0.0
23.82,1.756,1.756,0.0,0.593,0.6,0.0
23.84,1.757,1.757,0.0,0.593,0.6,0.0
23.86,1.757,1.757,0.0,0.593,0.6,0.0
23.88,1.757,1.757,0.0,0.593,0.6,0.0
23.9,1.758,1.758,0.0,0.593,0.6,0.0
23.92,1.758,1.758,0.0,0.593,0.6,0.0
23.94,1.759,1.759,0.0,0.593,0.6,0.0
23.96,1.759,1.759,0.0,0.593,0.6,0.0
23.98,1.759,1.759,0.0,0.593,0.6,0.0
24.0,1.76,1.76,0.0,0.593,0.6,0.0
24.02,1.76,1.76,0.0,0.593,0.6,0.0
24.04,1.761,1.761,0.0,0.593,0.6,0.0
24.06,1.761,1.761,0.0,0.593,0.6,0.0
24.08,1.761,1.761,0.0,0.593,0.6,0.0
24.1,1.762,1.762,0.0,0.593,0.6,0.0
24.12,1.762,1.762,0.0,0.593,0.6,0.0
24.14,1.695,1.695,0.026,0.595,0.6,0.0
24.16,1.662,1.662,0.041,0.595,0.6,0.0
24.18,1.716,1.716,0.018,0.595,0.6,0.0
24.2,1.75,1.75,0.004,0.595,0.6,0.0
24.22,1.76,1.76,-0.0,0.595,0.6,0.0
24.24,1.762,1.762,-0.001,0.595,0.6,0.0
24.26,1.761,1.761,-0.0,0.595,0.6,0.0
24.28,1.76,1.76,-0.0,0.595,0.6,0.0
24.3,1.76,1.76,0.0,0.595,0.6,0.0
24.32,1.761,1.761,0.0,0.595,0.6,0.0
24.34,1.761,1.761,0.0,0.595,0.6,0.0
24.36,1.761,1.761,0.0,0.595,0.6,0.0
24.38,1.762,1.762,0.0,0.595,0.6,0.0
24.4,1.762,1.762,0.0,0.595,0.6,0.0
24.42,1.762,1.762,0.0,0.595,0.6,0.0
24.44,1.762,1.762,0.0,0.595,0.6,0.0
24.46,1.763,1.763,0.0,0.595,0.6,0.0
24.48,1.763,1.763,0.0,0.595,0.6,0.0
24.5,1.763,1.763,0.0,0.595,0.6,0.0
24.52,1.764,1.764,0.0,0.595,0.6,0.0
24.54,1.764,1.764,0.0,0.595,0.6,0.0
24.56,1.764,1.764,0.0,0.595,0.6,0.0
24.58,1.764,1.764,0.0,0.595,0.6,0.0
24.6,1.832,1.832,-0.026,0.593,0.6,0.0
24.62,1.866,1.866,-0.041,0.593,0.6,0.0
24.64,1.813,1.813,-0.018,0.593,0.6,0.0
24.66,1.712,1.712,0.022,0.595,0.6,0.0
24.68,1.669,1.669,0.041,0.595,0.6,0.0
24.7,1.722,1.722,0.019,0.595,0.6,0.0
24.72,1.757,1.757,0.004,0.595,0.6,0.0
24.74,1.768,1.768,-0.0,0.595,0.6,0.0
24.76,1.769,1.769,-0.001,0.595,0.6,0.0
24.78,1.768,1.768,-0.0,0.595,0.6,0.0
24.8,1.701,1.701,0.026,0.597,0.6,0.0
24.82,1.667,1.667,0.041,0.597,0.6,0.0
24.84,1.721,1.721,0.018,0.597,0.6,0.0
24.86,1.755,1.755,0.004,0.597,0.6,0.0
24.88,1.765,1.765,-0.0,0.597,0.6,0.0
24.9,1.766,1.766,-0.001,0.597,0.6,0.0
24.92,1.766,1.766,-0.0,0.597,0.6,0.0
24.94,1.765,1.765,-0.0,0.597,0.6,0.0
24.96,1.765,1.765,0.0,0.597,0.6,0.0
24.98,1.765,1.765,0.0,0.597,0.6,0.0
25.0,1.832,1.832,-0.026,0.595,0.6,0.0
25.02,1.866,1.866,-0.041,0.595,0.6,0.0
25.04,1.813,1.813,-0.018,0.595,0.6,0.0
25.06,1.78,1.78,-0.004,0.595,0.6,0.0
25.08,1.77,1.77,0.0,0.595,0.6,0.0
25.1,1.769,1.769,0.001,0.595,0.6,0.0
25.12,1.77,1.77,0.0,0.595,0.6,0.0
25.14,1.704,1.704,0.026,0.597,0.6,0.0
25.16,1.671,1.671,0.041,0.597,0.6,0.0
25.18,1.725,1.725,0.018,0.597,0.6,0.0
25.2,1.759,1.759,0.004,0.597,0.6,0.0
25.22,1.769,1.769,-0.0,0.597,0.6,0.0
25.24,1.77,1.77,-0.001,0.597,0.6,0.0
25.26,1.769,1.769,-0.0,0.597,0.6,0.0
25.28,1.769,1.769,-0.0,0.597,0.6,0.0
25.3,1.769,1.769,0.0,0.597,0.6,0.0
25.32,1.702,1.702,0.026,0.599,0.6,0.0
25.34,1.668,1.668,0.041,0.599,0.6,0.0
25.36,1.722,1.722,0.018,0.599,0.6,0.0
25.38,1.756,1.756,0.004,0.599,0.6,0.0
25.4,1.833,1.833,-0.027,0.597,0.6,0.0
25.42,1.868,1.868,-0.041,0.597,0.6,0.0
25.44,1.813,1.813,-0.018,0.597,0.6,0.0
25.46,1.779,1.779,-0.004,0.597,0.6,0.0
25.48,1.769,1.769,0.0,0.597,0.6,0.0
25.5,1.768,1.768,0.001,0.597,0.6,0.0
25.52,1.77,1.77,0.0,0.597,0.6,0.0
25.54,1.77,1.77,0.0,0.597,0.6,0.0
25.56,1.771,1.771,-0.0,0.597,0.6,0.0
25.58,1.771,1.771,-0.0,0.597,0.6,0.0
25.6,1.704,1.704,0.026,0.599,0.6,0.0
25.62,1.671,1.671,0.041,0.599,0.6,0.0
25.64,1.724,1.724,0.018,0.599,0.6,0.0
25.66,1.758,1.758,0.004,0.599,0.6,0.0
25.68,1.768,1.768,-0.0,0.599,0.6,0.0
25.7,1.769,1.769,-0.001,0.599,0.6,0.0
25.72,1.768,1.768,-0.0,0.599,0.6,0.0
25.74,1.768,1.768,-0.0,0.599,0.6,0.0
25.76,1.767,1.767,0.0,0.599,0.6,0.0
25.78,1.768,1.768,0.0,0.599,0.6,0.0
25.8,1.768,1.768,0.0,0.599,0.6,0.0
25.82,1.768,1.768,0.0,0.599,0.6,0.0
25.84,1.768,1.768,0.0,0.599,0.6,0.0
25.86,1.768,1.768,0.0,0.599,0.6,0.0
25.88,1.768,1.768,0.0,0.599,0.6,0.0
25.9,1.835,1.835,-0.026,0.597,0.6,0.0
25.92,1.869,1.869,-0.041,0.597,0.6,0.0
25.94,1.816,1.816,-0.018,0.597,0.6,0.0
25.96,1.782,1.782,-0.004,0.597,0.6,0.0
25.98,1.772,1.772,0.0,0.597,0.6,0.0
26.0,1.771,1.771,0.001,0.597,0.6,0.0
26.02,1.706,1.706,0.027,0.599,0.6,0.0
26.04,1.673,1.673,0.041,0.599,0.6,0.0
26.06,1.726,1.726,0.018,0.599,0.6,0.0
26.08,1.76,1.76,0.004,0.599,0.6,0.0
26.1,1.771,1.771,-0.0,0.599,0.6,0.0
26.12,1.705,1.705,0.026,0.6,0.6,0.0
26.14,1.67,1.67,0.04,0.6,0.6,0.0
26.16,1.723,1.723,0.018,0.6,0.6,0.0
26.18,1.756,1.756,0.004,0.6,0.6,0.0
26.2,1.766,1.766,-0.0,0.6,0.6,0.0
26.22,1.767,1.767,-0.001,0.6,0.6,0.0
26.24,1.833,1.833,-0.027,0.599,0.6,0.0
26.26,1.866,1.866,-0.041,0.599,0.6,0.0
26.28,1.812,1.812,-0.018,0.599,0.6,0.0
26.3,1.779,1.779,-0.004,0.599,0.6,0.0
26.32,1.769,1.769,0.0,0.599,0.6,0.0
26.34,1.768,1.768,0.001,0.599,0.6,0.0
26.36,1.769,1.769,0.0,0.599,0.6,0.0
26.38,1.77,1.77,0.0,0.599,0.6,0.0
26.4,1.77,1.77,-0.0,0.599,0.6,0.0
26.42,1.77,1.77,-0.0,0.599,0.6,0.0
26.44,1.77,1.77,-0.0,0.599,0.6,0.0
26.46,1.77,1.77,-0.0,0.599,0.6,0.0
26.48,1.77,1.77,0.0,0.599,0.6,0.0
26.5,1.703,1.703,0.026,0.6,0.6,0.0
26.52,1.67,1.67,0.041,0.6,0.6,0.0
26.54,1.723,1.723,0.018,0.6,0.6,0.0
26.56,1.757,1.757,0.004,0.6,0.6,0.0
26.58,1.767,1.767,-0.0,0.6,0.6,0.0
26.6,1.768,1.768,-0.001,0.6,0.6,0.0
26.62,1.767,1.767,-0.0,0.6,0.6,0.0
26.64,1.766,1.766,-0.0,0.6,0.6,0.0
26.66,1.766,1.766,0.0,0.6,0.6,0.0
26.68,1.766,1.766,0.0,0.6,0.6,0.0
26.7,1.833,1.833,-0.026,0.599,0.6,0.0
26.72,1.867,1.867,-0.041,0.599,0.6,0.0
26.74,1.813,1.813,-0.018,0.599,0.6,0.0
26.76,1.78,1.78,-0.004,0.599,0.6,0.0
26.78,1.769,1.769,0.0,0.599,0.6,0.0
26.8,1.769,1.769,0.001,0.599,0.6,0.0
26.82,1.77,1.77,0.0,0.599,0.6,0.0
26.84,1.771,1.771,0.0,0.599,0.6,0.0
26.86,1.704,1.704,0.026,0.6,0.6,0.0
26.88,1.67,1.67,0.041,0.6,0.6,0.0
26.9,1.724,1.724,0.018,0.6,0.6,0.0
26.92,1.757,1.757,0.004,0.6,0.6,0.0
26.94,1.768,1.768,-0.0,0.6,0.6,0.0
26.96,1.768,1.768,-0.001,0.6,0.6,0.0
26.98,1.767,1.767,-0.0,0.6,0.6,0.0
27.0,1.767,1.767,-0.0,0.6,0.6,0.0
27.02,1.766,1.766,0.0,0.6,0.6,0.0
27.04,1.766,1.766,0.0,0.6,0.6,0.0
27.06,1.766,1.766,0.0,0.6,0.6,0.0
27.08,1.766,1.766,0.0,0.6,0.6,0.0
27.1,1.766,1.766,0.0,0.6,0.6,0.0
27.12,1.766,1.766,0.0,0.6,0.6,0.0
27.14,1.766,1.766,0.0,0.6,0.6,0.0
27.16,1.766,1.766,0.0,0.6,0.6,0.0
27.18,1.833,1.833,-0.026,0.599,0.6,0.0
27.2,1.867,1.867,-0.041,0.599,0.6,0.0
27.22,1.814,1.814,-0.018,0.599,0.6,0.0
27.24,1.78,1.78,-0.004,0.599,0.6,0.0
27.26,1.77,1.77,0.0,0.599,0.6,0.0
27.28,1.769,1.769,0.001,0.599,0.6,0.0
27.3,1.703,1.703,0.027,0.6,0.6,0.0
27.32,1.67,1.67,0.041,0.6,0.6,0.0
