Tiempo ,YAW,PITCH,E_PITCH,E_YAW
-0.4,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,6.0
0.06,0.0,0.0,0.0,6.0
0.08,0.0,0.0,0.0,6.0
0.1,0.0,0.0,0.0,6.0
0.12,0.0,0.0,0.0,6.0
0.14,0.0,0.0,0.0,6.0
0.16,0.0,0.0,0.0,6.0
0.18,0.0,0.0,0.0,6.0
0.2,0.0,0.0,0.0,6.0
0.22,0.0,0.0,0.0,6.0
0.24,-0.002,0.0,0.0,6.0
0.26,-0.002,0.0,0.0,6.0
0.28,-0.002,0.0,0.0,6.0
0.3,-0.002,0.0,0.0,6.0
0.32,-0.003,0.0,0.0,6.0
0.34,-0.003,0.0,0.0,6.0
0.36,-0.003,0.0,0.0,6.0
0.38,-0.005,0.0,0.0,6.0
0.4,-0.005,0.0,0.0,6.0
0.42,-0.007,0.0,0.0,6.0
0.44,-0.007,0.0,0.0,6.0
0.46,-0.009,0.0,0.0,6.0
0.48,-0.01,0.0,0.0,6.0
0.5,-0.01,0.0,0.0,6.0
0.52,-0.012,0.0,0.0,6.0
0.54,-0.014,0.0,0.0,6.0
0.56,-0.016,0.0,0.0,6.0
0.58,-0.017,0.0,0.0,6.0
0.6,-0.019,0.0,0.0,6.0
0.62,-0.021,0.0,0.0,6.0
0.64,-0.023,0.0,0.0,6.0
0.66,-0.024,0.0,0.0,6.0
0.68,-0.028,0.0,0.0,6.0
0.7,-0.03,0.0,0.0,6.0
0.72,-0.031,0.0,0.0,6.0
0.74,-0.035,0.0,0.0,6.0
0.76,-0.037,0.0,0.0,6.0
0.78,-0.04,0.0,0.0,6.0
0.8,-0.044,0.0,0.0,6.0
0.82,-0.047,0.0,0.0,6.0
0.84,-0.049,0.0,0.0,6.0
0.86,-0.052,0.0,0.0,6.0
0.88,-0.056,0.0,0.0,6.0
0.9,-0.061,0.0,0.0,6.0
0.92,-0.065,0.0,0.0,6.0
0.94,-0.068,0.0,0.0,6.0
0.96,-0.072,0.0,0.0,6.0
0.98,-0.077,0.0,0.0,6.0
1.0,-0.08,0.0,0.0,6.0
1.02,-0.086,0.0,0.0,6.0
1.04,-0.091,0.0,0.0,6.0
1.06,-0.094,0.0,0.0,6.0
1.08,-0.099,0.0,0.0,6.0
1.1,-0.105,0.0,0.0,6.0
1.12,-0.11,0.0,0.0,6.0
1.14,-0.115,0.0,0.0,6.0
1.16,-0.12,0.0,0.0,6.0
1.18,-0.127,0.0,0.0,6.0
1.2,-0.133,0.0,0.0,6.0
1.22,-0.138,0.0,0.0,6.0
1.24,-0.145,0.0,0.0,6.0
1.26,-0.152,0.0,0.0,6.0
1.28,-0.157,0.0,0.0,6.0
1.3,-0.164,0.0,0.0,6.0
1.32,-0.171,0.0,0.0,6.0
1.34,-0.178,0.0,0.0,6.0
1.36,-0.185,0.0,0.0,6.0
1.38,-0.192,0.0,0.0,6.0
1.4,-0.199,0.0,0.0,6.0
1.42,-0.206,0.0,0.0,6.0
1.44,-0.215,0.0,0.0,6.0
1.46,-0.222,0.0,0.0,6.0
1.48,-0.23,0.0,0.0,6.0
1.5,-0.239,0.0,0.0,6.0
1.52,-0.246,0.0,0.0,6.0
1.54,-0.255,0.0,0.0,6.0
1.56,-0.264,0.0,0.0,6.0
1.58,-0.272,0.0,0.0,6.0
1.6,-0.281,0.0,0.0,6.0
1.62,-0.29,0.0,0.0,6.0
1.64,-0.3,0.0,0.0,6.0
1.66,-0.309,0.0,0.0,6.0
1.68,-0.318,0.0,0.0,6.0
1.7,-0.328,0.0,0.0,6.0
1.72,-0.339,0.0,0.0,6.0
1.74,-0.347,0.0,0.0,6.0
1.76,-0.358,0.0,0.0,6.0
1.78,-0.368,0.0,0.0,6.0
1.8,-0.379,0.0,0.0,6.0
1.82,-0.389,0.0,0.0,6.0
1.84,-0.4,0.0,0.0,6.0
1.86,-0.412,0.0,0.0,6.0
1.88,-0.422,0.0,0.0,6.0
1.9,-0.433,0.0,0.0,6.0
1.92,-0.445,0.0,0.0,6.0
1.94,-0.457,0.0,0.0,6.0
1.96,-0.468,0.0,0.0,6.0
1.98,-0.48,0.0,0.0,6.0
2.0,-0.492,0.0,0.0,6.0
2.02,-0.504,0.0,0.0,6.0
2.04,-0.517,0.0,0.0,6.0
2.06,-0.529,0.0,0.0,6.0
2.08,-0.543,0.0,0.0,6.0
2.1,-0.555,0.0,0.0,6.0
2.12,-0.567,0.0,0.0,6.0
2.14,-0.581,0.0,0.0,6.0
2.16,-0.595,0.0,0.0,6.0
2.18,-0.607,0.0,0.0,6.0
2.2,-0.621,0.0,0.0,6.0
2.22,-0.635,0.0,0.0,6.0
2.24,-0.649,0.0,0.0,6.0
2.26,-0.663,0.0,0.0,6.0
2.28,-0.677,0.0,0.0,6.0
2.3,-0.693,0.0,0.0,6.0
2.32,-0.707,0.0,0.0,6.0
2.34,-0.723,0.0,0.0,6.0
2.36,-0.737,0.0,0.0,6.0
2.38,-0.752,0.0,0.0,6.0
2.4,-0.768,0.0,0.0,6.0
2.42,-0.782,0.0,0.0,6.0
2.44,-0.798,0.0,0.0,6.0
2.46,-0.813,0.0,0.0,6.0
2.48,-0.829,0.0,0.0,6.0
2.5,-0.846,0.0,0.0,6.0
2.52,-0.862,0.0,0.0,6.0
2.54,-0.878,0.0,0.0,6.0
2.56,-0.895,0.0,0.0,6.0
2.58,-0.911,0.0,0.0,6.0
2.6,-0.929,0.0,0.0,6.0
2.62,-0.946,0.0,0.0,6.0
2.64,-0.963,0.0,0.0,6.0
2.66,-0.981,0.0,0.0,6.0
2.68,-0.998,0.0,0.0,6.0
2.7,-1.016,0.0,0.0,6.0
2.72,-1.033,0.0,0.0,6.0
2.74,-1.051,0.0,0.0,6.0
2.76,-1.07,0.0,0.0,6.0
2.78,-1.087,0.0,0.0,6.0
2.8,-1.107,0.0,0.0,6.0
2.82,-1.124,0.0,0.0,6.0
2.84,-1.143,0.0,0.0,6.0
2.86,-1.162,0.0,0.0,6.0
2.88,-1.182,0.0,0.0,6.0
2.9,-1.201,0.0,0.0,6.0
2.92,-1.22,0.0,0.0,6.0
2.94,-1.239,0.0,0.0,6.0
2.96,-1.258,0.0,0.0,6.0
2.98,-1.279,0.0,0.0,6.0
3.0,-1.299,0.0,0.0,6.0
3.02,-1.319,0.0,0.0,6.0
3.04,-1.339,0.0,0.0,6.0
3.06,-1.36,0.0,0.0,6.0
3.08,-1.381,0.0,0.0,6.0
3.1,-1.401,0.0,0.0,6.0
3.12,-1.422,0.0,0.0,6.0
3.14,-1.443,0.0,0.0,6.0
3.16,-1.464,0.0,0.0,6.0
3.18,-1.485,0.0,0.0,6.0
3.2,-1.508,0.0,0.0,6.0
3.22,-1.529,0.0,0.0,6.0
3.24,-1.552,0.0,0.0,6.0
3.26,-1.573,0.0,0.0,6.0
3.28,-1.595,0.0,0.0,6.0
3.3,-1.618,0.0,0.0,6.0
3.32,-1.641,0.0,0.0,6.0
3.34,-1.663,0.0,0.0,6.0
3.36,-1.686,0.0,0.0,6.0
3.38,-1.709,0.0,0.0,6.0
3.4,-1.731,0.0,0.0,6.0
3.42,-1.754,0.0,0.0,6.0
3.44,-1.778,0.0,0.0,6.0
3.46,-1.801,0.0,0.0,6.0
3.48,-1.826,0.0,0.0,6.0
3.5,-1.848,0.0,0.0,6.0
3.52,-1.873,0.0,0.0,6.0
3.54,-1.897,0.0,0.0,6.0
3.56,-1.922,0.0,0.0,6.0
3.58,-1.946,0.0,0.0,6.0
3.6,-1.97,0.0,0.0,6.0
3.62,-1.995,0.0,0.0,6.0
3.64,-2.021,0.0,0.0,6.0
3.66,-2.046,0.0,0.0,6.0
3.68,-2.072,0.0,0.0,6.0
3.7,-2.096,0.0,0.0,6.0
3.72,-2.122,0.0,0.0,6.0
3.74,-2.149,0.0,0.0,6.0
3.76,-2.173,0.0,0.0,6.0
3.78,-2.199,0.0,0.0,6.0
3.8,-2.225,0.0,0.0,6.0
3.82,-2.253,0.0,0.0,6.0
3.84,-2.279,0.0,0.0,6.0
3.86,-2.306,0.0,0.0,6.0
3.88,-2.332,0.0,0.0,6.0
3.9,-2.36,0.0,0.0,6.0
3.92,-2.386,0.0,0.0,6.0
3.94,-2.414,0.0,0.0,6.0
3.96,-2.442,0.0,0.0,6.0
3.98,-2.47,0.0,0.0,6.0
4.0,-2.496,0.0,0.0,6.0
4.02,-2.524,0.0,0.0,6.0
4.04,-2.552,0.0,0.0,6.0
4.06,-2.581,0.0,0.0,6.0
4.08,-2.609,0.0,0.0,6.0
4.1,-2.637,0.0,0.0,6.0
4.12,-2.665,0.0,0.0,6.0
4.14,-2.695,0.0,0.0,6.0
4.16,-2.723,0.0,0.0,6.0
4.18,-2.752,0.0,0.0,6.0
4.2,-2.782,0.0,0.0,6.0
4.22,-2.81,0.0,0.0,6.0
4.24,-2.84,0.0,0.0,6.0
4.26,-2.869,0.0,0.0,6.0
4.28,-2.899,0.0,0.0,6.0
4.3,-2.929,0.0,0.0,6.0
4.32,-2.958,0.0,0.0,6.0
4.34,-2.99,0.0,0.0,6.0
4.36,-3.019,0.0,0.0,6.0
4.38,-3.049,0.0,0.0,6.0
4.4,-3.081,0.0,0.0,6.0
4.42,-3.11,0.0,0.0,6.0
4.44,-3.142,0.0,0.0,6.0
4.46,-3.173,0.0,0.0,6.0
4.48,-3.203,0.0,0.0,6.0
4.5,-3.234,0.0,0.0,6.0
4.52,-3.266,0.0,0.0,6.0
4.54,-3.297,0.0,0.0,6.0
4.56,-3.328,0.0,0.0,6.0
4.58,-3.36,0.0,0.0,6.0
4.6,-3.391,0.0,0.0,6.0
4.62,-3.424,0.0,0.0,6.0
4.64,-3.456,0.0,0.0,6.0
4.66,-3.487,0.0,0.0,6.0
4.68,-3.52,0.0,0.0,6.0
4.7,-3.552,0.0,0.0,6.0
4.72,-3.585,0.0,0.0,6.0
4.74,-3.618,0.0,0.0,6.0
4.76,-3.651,0.0,0.0,6.0
4.78,-3.683,0.0,0.0,6.0
4.8,-3.716,0.0,0.0,6.0
4.82,-3.749,0.0,0.0,6.0
4.84,-3.782,0.0,0.0,6.0
4.86,-3.817,0.0,0.0,6.0
4.88,-3.85,0.0,0.0,6.0
4.9,-3.883,0.0,0.0,6.0
4.92,-3.917,0.0,0.0,6.0
4.94,-3.951,0.0,0.0,6.0
4.96,-3.985,0.0,0.0,6.0
4.98,-4.019,0.0,0.0,6.0
5.0,-4.054,0.0,0.0,6.0
5.02,-4.088,0.0,0.0,6.0
5.04,-4.122,0.0,0.0,6.0
5.06,-4.157,0.0,0.0,6.0
5.08,-4.192,0.0,0.0,6.0
5.1,-4.227,0.0,0.0,6.0
5.12,-4.262,0.0,0.0,6.0
5.14,-4.297,0.0,0.0,6.0
5.16,-4.332,0.0,0.0,6.0
5.18,-4.369,0.0,0.0,6.0
5.2,-4.403,0.0,0.0,6.0
5.22,-4.44,0.0,0.0,6.0
5.24,-4.475,0.0,0.0,6.0
5.26,-4.512,0.0,0.0,6.0
5.28,-4.547,0.0,0.0,6.0
5.3,-4.583,0.0,0.0,6.0
5.32,-4.62,0.0,0.0,6.0
5.34,-4.657,0.0,0.0,6.0
5.36,-4.693,0.0,0.0,6.0
5.38,-4.73,0.0,0.0,6.0
5.4,-4.766,0.0,0.0,6.0
5.42,-4.803,0.0,0.0,6.0
5.44,-4.84,0.0,0.0,6.0
5.46,-4.878,0.0,0.0,6.0
5.48,-4.915,0.0,0.0,6.0
5.5,-4.953,0.0,0.0,6.0
5.52,-4.99,0.0,0.0,6.0
5.54,-5.028,0.0,0.0,6.0
5.56,-5.065,0.0,0.0,6.0
5.58,-5.103,0.0,0.0,6.0
5.6,-5.142,0.0,0.0,6.0
5.62,-5.18,0.0,0.0,6.0
5.64,-5.219,0.0,0.0,6.0
5.66,-5.257,0.0,0.0,6.0
5.68,-5.297,0.0,0.0,6.0
5.7,-5.335,0.0,0.0,6.0
5.72,-5.374,0.0,0.0,6.0
5.74,-5.414,0.0,0.0,6.0
5.76,-5.452,0.0,0.0,6.0
5.78,-5.493,0.0,0.0,6.0
5.8,-5.533,0.0,0.0,6.0
5.82,-5.573,0.0,0.0,6.0
5.84,-5.613,0.0,0.0,6.0
5.86,-5.653,0.0,0.0,6.0
5.88,-5.693,0.0,0.0,6.0
5.9,-5.733,0.0,0.0,6.0
5.92,-5.774,0.0,0.0,6.0
5.94,-5.814,0.0,0.0,6.0
5.96,-5.856,0.0,0.0,6.0
5.98,-5.896,0.0,0.0,6.0
6.0,-5.938,0.0,0.0,6.0
6.02,-5.98,0.0,0.0,6.0
6.04,-6.02,0.0,0.0,6.0
6.06,-6.062,0.0,0.0,6.0
6.08,-6.103,0.0,0.0,6.0
6.1,-6.145,0.0,0.0,6.0
6.12,-6.187,0.0,0.0,6.0
6.14,-6.229,0.0,0.0,6.0
6.16,-6.271,0.0,0.0,6.0
6.18,-6.315,0.0,0.0,6.0
6.2,-6.356,0.0,0.0,6.0
6.22,-6.398,0.0,0.0,6.0
6.24,-6.442,0.0,0.0,6.0
6.26,-6.486,0.0,0.0,6.0
6.28,-6.528,0.0,0.0,6.0
6.3,-6.571,0.0,0.0,6.0
6.32,-6.615,0.0,0.0,6.0
6.34,-6.658,0.0,0.0,6.0
6.36,-6.7,0.0,0.0,6.0
6.38,-6.744,0.0,0.0,6.0
6.4,-6.789,0.0,0.0,6.0
6.42,-6.833,0.0,0.0,6.0
6.44,-6.877,0.0,0.0,6.0
6.46,-6.92,0.002,0.0,6.0
6.48,-6.964,0.002,0.0,6.0
6.5,-7.009,0.002,0.0,6.0
6.52,-7.053,0.003,0.0,6.0
6.54,-7.097,0.003,0.0,6.0
6.56,-7.142,0.005,0.0,6.0
6.58,-7.186,0.007,0.0,6.0
6.6,-7.231,0.007,0.0,6.0
6.62,-7.276,0.009,0.0,6.0
6.64,-7.32,0.01,0.0,6.0
6.66,-7.365,0.01,0.0,6.0
6.68,-7.411,0.016,0.0,6.0
6.7,-7.454,0.016,0.0,6.0
6.72,-7.5,0.017,0.0,6.0
6.74,-7.545,0.019,0.0,6.0
6.76,-7.59,0.021,0.0,6.0
6.78,-7.636,0.023,0.0,6.0
6.8,-7.679,0.026,0.0,6.0
6.82,-7.725,0.026,0.0,6.0
6.84,-7.77,0.03,0.0,6.0
6.86,-7.816,0.03,0.0,6.0
6.88,-7.861,0.033,0.0,6.0
6.9,-7.906,0.035,0.0,6.0
6.92,-7.952,0.037,0.0,6.0
6.94,-7.997,0.038,0.0,6.0
6.96,-8.042,0.042,0.0,6.0
6.98,-8.088,0.045,0.0,6.0
7.0,-8.133,0.047,0.0,6.0
7.02,-8.179,0.049,0.0,6.0
7.04,-8.224,0.051,0.0,6.0
7.06,-8.269,0.052,0.0,6.0
7.08,-8.315,0.056,0.0,6.0
7.1,-8.36,0.059,0.0,6.0
7.12,-8.406,0.061,0.0,6.0
7.14,-8.451,0.061,0.0,6.0
7.16,-8.496,0.065,0.0,6.0
7.18,-8.542,0.068,0.0,6.0
7.2,-8.587,0.07,0.0,6.0
7.22,-8.632,0.073,0.0,6.0
7.24,-8.678,0.075,0.0,6.0
7.26,-8.723,0.079,0.0,6.0
7.28,-8.769,0.08,0.0,6.0
7.3,-8.814,0.082,0.0,6.0
7.32,-8.859,0.086,0.0,6.0
7.34,-8.905,0.087,0.0,6.0
7.36,-8.95,0.089,0.0,6.0
7.38,-8.995,0.093,0.0,6.0
7.4,-9.043,0.094,0.0,6.0
7.42,-9.088,0.096,0.0,6.0
7.44,-9.133,0.099,0.0,6.0
7.46,-9.179,0.099,0.0,6.0
7.48,-9.224,0.103,0.0,6.0
7.5,-9.269,0.105,0.0,6.0
7.52,-9.317,0.105,0.0,6.0
7.54,-9.362,0.106,0.0,6.0
7.56,-9.407,0.11,0.0,6.0
7.58,-9.454,0.11,0.0,6.0
7.6,-9.5,0.112,0.0,6.0
7.62,-9.545,0.113,0.0,6.0
7.64,-9.592,0.115,0.0,6.0
7.66,-9.638,0.115,0.0,6.0
7.68,-9.685,0.117,0.0,6.0
7.7,-9.73,0.119,0.0,6.0
7.72,-9.777,0.119,0.0,6.0
7.74,-9.824,0.12,0.0,6.0
7.76,-9.87,0.12,0.0,6.0
7.78,-9.917,0.12,0.0,6.0
7.8,-9.964,0.122,0.0,6.0
7.82,-10.011,0.124,0.0,6.0
7.84,-10.057,0.124,0.0,6.0
7.86,-10.104,0.124,0.0,6.0
7.88,-10.151,0.124,0.0,6.0
7.9,-10.198,0.124,0.0,6.0
7.92,-10.245,0.124,0.0,6.0
7.94,-10.294,0.124,0.0,6.0
7.96,-10.341,0.126,0.0,6.0
7.98,-10.388,0.126,0.0,6.0
8.0,-10.437,0.126,0.0,6.0
8.02,-10.484,0.126,0.0,6.0
8.04,-10.533,0.127,0.0,6.0
8.06,-10.58,0.127,0.0,6.0
8.08,-10.629,0.127,0.0,6.0
8.1,-10.678,0.127,0.0,6.0
8.12,-10.725,0.127,0.0,6.0
8.14,-10.774,0.127,0.0,6.0
8.16,-10.823,0.127,0.0,6.0
8.18,-10.872,0.126,0.0,6.0
8.2,-10.921,0.126,0.0,6.0
8.22,-10.971,0.126,0.0,6.0
8.24,-11.02,0.126,0.0,6.0
8.26,-11.069,0.126,0.0,6.0
8.28,-11.119,0.126,0.0,6.0
8.3,-11.168,0.126,0.0,6.0
8.32,-11.219,0.124,0.0,6.0
8.34,-11.268,0.124,0.0,6.0
8.36,-11.318,0.124,0.0,6.0
8.38,-11.369,0.124,0.0,6.0
8.4,-11.42,0.124,0.0,6.0
8.42,-11.47,0.124,0.0,6.0
8.44,-11.521,0.124,0.0,6.0
8.46,-11.572,0.124,0.0,6.0
8.48,-11.622,0.122,0.0,6.0
8.5,-11.673,0.122,0.0,6.0
8.52,-11.723,0.122,0.0,6.0
8.54,-11.776,0.122,0.0,6.0
8.56,-11.826,0.124,0.0,6.0
8.58,-11.877,0.124,0.0,6.0
8.6,-11.929,0.124,0.0,6.0
8.62,-11.98,0.126,0.0,6.0
8.64,-12.032,0.126,0.0,6.0
8.66,-12.085,0.126,0.0,6.0
8.68,-12.135,0.127,0.0,6.0
8.7,-12.188,0.129,0.0,6.0
8.72,-12.24,0.129,0.0,6.0
8.74,-12.292,0.131,0.0,6.0
8.76,-12.345,0.133,0.0,6.0
8.78,-12.395,0.134,0.0,6.0
8.8,-12.448,0.134,0.0,6.0
8.82,-12.5,0.136,0.0,6.0
8.84,-12.552,0.138,0.0,6.0
8.86,-12.605,0.138,0.0,6.0
8.88,-12.657,0.141,0.0,6.0
8.9,-12.709,0.143,0.0,6.0
8.92,-12.764,0.143,0.0,6.0
8.94,-12.816,0.147,0.0,6.0
8.96,-12.868,0.148,0.0,6.0
8.98,-12.921,0.15,0.0,6.0
9.0,-12.973,0.152,0.0,6.0
9.02,-13.025,0.155,0.0,6.0
9.04,-13.078,0.157,0.0,6.0
9.06,-13.13,0.157,0.0,6.0
9.08,-13.184,0.161,0.0,6.0
9.1,-13.237,0.162,0.0,6.0
9.12,-13.289,0.166,0.0,6.0
9.14,-13.341,0.166,0.0,6.0
9.16,-13.394,0.169,0.0,6.0
9.18,-13.448,0.171,0.0,6.0
9.2,-13.5,0.173,0.0,6.0
9.22,-13.552,0.176,0.0,6.0
9.24,-13.605,0.176,0.0,6.0
9.26,-13.659,0.18,0.0,6.0
9.28,-13.711,0.183,0.0,6.0
9.3,-13.764,0.183,0.0,6.0
9.32,-13.818,0.187,0.0,6.0
9.34,-13.87,0.19,0.0,6.0
9.36,-13.922,0.192,0.0,6.0
9.38,-13.977,0.194,0.0,6.0
9.4,-14.029,0.197,0.0,6.0
9.42,-14.081,0.199,0.0,6.0
9.44,-14.135,0.201,0.0,6.0
9.46,-14.188,0.202,0.0,6.0
9.48,-14.242,0.204,0.0,6.0
9.5,-14.294,0.206,0.0,6.0
9.52,-14.347,0.208,0.0,6.0
9.54,-14.401,0.211,0.0,6.0
9.56,-14.455,0.211,0.0,6.0
9.58,-14.507,0.213,0.0,6.0
9.6,-14.561,0.215,0.0,6.0
9.62,-14.614,0.216,0.0,6.0
9.64,-14.668,0.216,0.0,6.0
9.66,-14.722,0.22,0.0,6.0
9.68,-14.774,0.22,0.0,6.0
9.7,-14.828,0.222,0.0,6.0
9.72,-14.882,0.223,0.0,6.0
9.74,-14.937,0.223,0.0,6.0
9.76,-14.991,0.225,0.0,6.0
9.78,-15.045,0.227,0.0,6.0
9.8,-15.099,0.227,0.0,6.0
9.82,-15.153,0.229,0.0,6.0
9.84,-15.207,0.229,0.0,6.0
9.86,-15.261,0.229,0.0,6.0
9.88,-15.317,0.23,0.0,6.0
9.9,-15.371,0.23,0.0,6.0
9.92,-15.425,0.23,0.0,6.0
9.94,-15.479,0.232,0.0,6.0
9.96,-15.535,0.232,0.0,6.0
9.98,-15.589,0.232,0.0,6.0
10.0,-15.645,0.232,0.0,6.0
10.02,-15.701,0.232,0.0,6.0
10.04,-15.755,0.232,0.0,6.0
10.06,-15.811,0.232,0.0,6.0
10.08,-15.867,0.232,0.0,6.0
10.1,-15.921,0.232,0.0,6.0
10.12,-15.977,0.232,0.0,6.0
10.14,-16.033,0.232,0.0,6.0
10.16,-16.088,0.232,0.0,6.0
10.18,-16.144,0.232,0.0,6.0
10.2,-16.202,0.232,0.0,6.0
10.22,-16.258,0.232,0.0,6.0
10.24,-16.314,0.232,0.0,6.0
10.26,-16.369,0.232,0.0,6.0
10.28,-16.427,0.232,0.0,6.0
10.3,-16.483,0.232,0.0,6.0
10.32,-16.54,0.232,0.0,6.0
10.34,-16.596,0.232,0.0,6.0
10.36,-16.654,0.232,0.0,6.0
10.38,-16.712,0.234,0.0,6.0
10.4,-16.767,0.234,0.0,6.0
10.42,-16.825,0.234,0.0,6.0
10.44,-16.883,0.234,0.0,6.0
10.46,-16.94,0.234,0.0,6.0
10.48,-16.998,0.234,0.0,6.0
10.5,-17.055,0.234,0.0,6.0
10.52,-17.113,0.234,0.0,6.0
10.54,-17.171,0.232,0.0,6.0
10.56,-17.228,0.232,0.0,6.0
10.58,-17.286,0.232,0.0,6.0
10.6,-17.345,0.232,0.0,6.0
10.62,-17.403,0.232,0.0,6.0
10.64,-17.46,0.232,0.0,6.0
10.66,-17.52,0.232,0.0,6.0
10.68,-17.577,0.234,0.0,6.0
10.7,-17.637,0.234,0.0,6.0
10.72,-17.694,0.234,0.0,6.0
10.74,-17.753,0.236,0.0,6.0
10.76,-17.813,0.236,0.0,6.0
10.78,-17.872,0.236,0.0,6.0
10.8,-17.93,0.236,0.0,6.0
10.82,-17.989,0.237,0.0,6.0
10.84,-18.048,0.239,0.0,6.0
10.86,-18.108,0.239,0.0,6.0
10.88,-18.167,0.239,0.0,6.0
10.9,-18.226,0.241,0.0,6.0
10.92,-18.288,0.243,0.0,6.0
10.94,-18.347,0.243,0.0,6.0
10.96,-18.406,0.243,0.0,6.0
10.98,-18.466,0.244,0.0,6.0
11.0,-18.525,0.246,0.0,6.0
11.02,-18.586,0.246,0.0,6.0
11.04,-18.645,0.248,0.0,6.0
11.06,-18.706,0.248,0.0,6.0
11.08,-18.766,0.25,0.0,6.0
11.1,-18.825,0.251,0.0,6.0
11.12,-18.886,0.251,0.0,6.0
11.14,-18.947,0.253,0.0,6.0
11.16,-19.007,0.255,0.0,6.0
11.18,-19.068,0.257,0.0,6.0
11.2,-19.127,0.257,0.0,6.0
11.22,-19.188,0.26,0.0,6.0
11.24,-19.249,0.26,0.0,6.0
11.26,-19.309,0.262,0.0,6.0
11.28,-19.37,0.262,0.0,6.0
11.3,-19.431,0.265,0.0,6.0
11.32,-19.492,0.265,0.0,6.0
11.34,-19.551,0.267,0.0,6.0
11.36,-19.612,0.269,0.0,6.0
11.38,-19.673,0.269,0.0,6.0
11.4,-19.734,0.272,0.0,6.0
11.42,-19.796,0.274,0.0,6.0
11.44,-19.857,0.274,0.0,6.0
11.46,-19.918,0.276,0.0,6.0
11.48,-19.979,0.278,0.0,6.0
11.5,-20.04,0.279,0.0,6.0
11.52,-20.101,0.279,0.0,6.0
11.54,-20.162,0.281,0.0,6.0
11.56,-20.223,0.283,0.0,6.0
11.58,-20.286,0.283,0.0,6.0
11.6,-20.347,0.284,0.0,6.0
11.62,-20.408,0.286,0.0,6.0
11.64,-20.469,0.288,0.0,6.0
11.66,-20.532,0.288,0.0,6.0
11.68,-20.593,0.29,0.0,6.0
11.7,-20.654,0.291,0.0,6.0
11.72,-20.717,0.291,0.0,6.0
11.74,-20.778,0.293,0.0,6.0
11.76,-20.839,0.293,0.0,6.0
11.78,-20.902,0.293,0.0,6.0
11.8,-20.965,0.295,0.0,6.0
11.82,-21.026,0.297,0.0,6.0
11.84,-21.089,0.297,0.0,6.0
11.86,-21.15,0.298,0.0,6.0
11.88,-21.213,0.298,0.0,6.0
11.9,-21.276,0.3,0.0,6.0
11.92,-21.338,0.3,0.0,6.0
11.94,-21.401,0.302,0.0,6.0
11.96,-21.464,0.302,0.0,6.0
11.98,-21.527,0.304,0.0,6.0
12.0,-21.59,0.304,0.0,6.0
12.02,-21.653,0.304,0.0,6.0
12.04,-21.715,0.304,0.0,6.0
12.06,-21.778,0.304,0.0,6.0
12.08,-21.841,0.305,0.0,6.0
