Tiempo ,YAW,PITCH,E_PITCH,E_YAW
12.1,-21.906,0.305,0.0,6.0
12.12,-21.968,0.305,0.0,6.0
12.14,-22.031,0.307,0.0,6.0
12.16,-22.096,0.307,0.0,6.0
12.18,-22.159,0.307,0.0,6.0
12.2,-22.223,0.307,0.0,6.0
12.22,-22.286,0.307,0.0,6.0
12.24,-22.351,0.307,0.0,6.0
12.26,-22.415,0.307,0.0,6.0
12.28,-22.478,0.307,0.0,6.0
12.3,-22.543,0.309,0.0,6.0
12.32,-22.607,0.309,0.0,6.0
12.34,-22.672,0.309,0.0,6.0
12.36,-22.736,0.309,0.0,6.0
12.38,-22.801,0.309,0.0,6.0
12.4,-22.866,0.309,0.0,6.0
12.42,-22.93,0.309,0.0,6.0
12.44,-22.995,0.309,0.0,6.0
12.46,-23.059,0.309,0.0,6.0
12.48,-23.124,0.309,0.0,6.0
12.5,-23.188,0.309,0.0,6.0
12.52,-23.255,0.309,0.0,6.0
12.54,-23.319,0.309,0.0,6.0
12.56,-23.384,0.309,0.0,6.0
12.58,-23.45,0.309,0.0,6.0
12.6,-23.515,0.309,0.0,6.0
12.62,-23.581,0.309,0.0,6.0
12.64,-23.646,0.309,0.0,6.0
12.66,-23.712,0.309,0.0,6.0
12.68,-23.778,0.309,0.0,6.0
12.7,-23.845,0.309,0.0,6.0
12.72,-23.909,0.309,0.0,6.0
12.74,-23.976,0.311,0.0,6.0
12.76,-24.042,0.311,0.0,6.0
12.78,-24.108,0.311,0.0,6.0
12.8,-24.175,0.311,0.0,6.0
12.82,-24.241,0.311,0.0,6.0
12.84,-24.309,0.311,0.0,6.0
12.86,-24.375,0.311,0.0,6.0
12.88,-24.442,0.312,0.0,6.0
12.9,-24.51,0.312,0.0,6.0
12.92,-24.576,0.312,0.0,6.0
12.94,-24.644,0.312,0.0,6.0
12.96,-24.71,0.314,0.0,6.0
12.98,-24.778,0.314,0.0,6.0
13.0,-24.845,0.314,0.0,6.0
13.02,-24.913,0.314,0.0,6.0
13.04,-24.981,0.316,0.0,6.0
13.06,-25.047,0.316,0.0,6.0
13.08,-25.115,0.316,0.0,6.0
13.1,-25.183,0.318,0.0,6.0
13.12,-25.251,0.318,0.0,6.0
13.14,-25.32,0.319,0.0,6.0
13.16,-25.388,0.319,0.0,6.0
13.18,-25.456,0.321,0.0,6.0
13.2,-25.524,0.321,0.0,6.0
13.22,-25.592,0.323,0.0,6.0
13.24,-25.66,0.323,0.0,6.0
13.26,-25.728,0.325,0.0,6.0
13.28,-25.796,0.325,0.0,6.0
13.3,-25.864,0.326,0.0,6.0
13.32,-25.932,0.326,0.0,6.0
13.34,-26.0,0.328,0.0,6.0
13.36,-26.068,0.33,0.0,6.0
13.38,-26.138,0.33,0.0,6.0
13.4,-26.206,0.332,0.0,6.0
13.42,-26.274,0.332,0.0,6.0
13.44,-26.344,0.333,0.0,6.0
13.46,-26.412,0.335,0.0,6.0
13.48,-26.48,0.337,0.0,6.0
13.5,-26.55,0.337,0.0,6.0
13.52,-26.618,0.339,0.0,6.0
13.54,-26.686,0.339,0.0,6.0
13.56,-26.756,0.34,0.0,6.0
13.58,-26.824,0.34,0.0,6.0
13.6,-26.894,0.342,0.0,6.0
13.62,-26.962,0.344,0.0,6.0
13.64,-27.032,0.344,0.0,6.0
13.66,-27.101,0.346,0.0,6.0
13.68,-27.17,0.347,0.0,6.0
13.7,-27.239,0.347,0.0,6.0
13.72,-27.309,0.347,0.0,6.0
13.74,-27.377,0.349,0.0,6.0
13.76,-27.447,0.349,0.0,6.0
13.78,-27.517,0.351,0.0,6.0
13.8,-27.587,0.351,0.0,6.0
13.82,-27.656,0.353,0.0,6.0
13.84,-27.726,0.353,0.0,6.0
13.86,-27.796,0.354,0.0,6.0
13.88,-27.866,0.354,0.0,6.0
13.9,-27.936,0.356,0.0,6.0
13.92,-28.006,0.356,0.0,6.0
13.94,-28.075,0.356,0.0,6.0
13.96,-28.145,0.356,0.0,6.0
13.98,-28.217,0.358,0.0,6.0
14.0,-28.287,0.358,0.0,6.0
14.02,-28.356,0.358,0.0,6.0
14.04,-28.428,0.358,0.0,6.0
14.06,-28.498,0.358,0.0,6.0
14.08,-28.569,0.358,0.0,6.0
14.1,-28.639,0.36,0.0,6.0
14.12,-28.711,0.36,0.0,6.0
14.14,-28.78,0.36,0.0,6.0
14.16,-28.852,0.36,0.0,6.0
14.18,-28.924,0.36,0.0,6.0
14.2,-28.993,0.36,0.0,6.0
14.22,-29.065,0.36,0.0,6.0
14.24,-29.137,0.36,0.0,6.0
14.26,-29.208,0.36,0.0,6.0
14.28,-29.28,0.36,0.0,6.0
14.3,-29.351,0.361,0.0,6.0
14.32,-29.423,0.361,0.0,6.0
14.34,-29.494,0.361,0.0,6.0
14.36,-29.566,0.361,0.0,6.0
14.38,-29.637,0.361,0.0,6.0
14.4,-29.709,0.361,0.0,6.0
14.42,-29.781,0.361,0.0,6.0
14.44,-29.854,0.361,0.0,6.0
14.46,-29.925,0.361,0.0,6.0
14.48,-29.999,0.361,0.0,6.0
14.5,-30.07,0.361,0.0,6.0
14.52,-30.144,0.361,0.0,6.0
14.54,-30.215,0.361,0.0,6.0
14.56,-30.288,0.361,0.0,6.0
14.58,-30.362,0.36,0.0,6.0
14.6,-30.435,0.36,0.0,6.0
14.62,-30.507,0.36,0.0,6.0
14.64,-30.58,0.36,0.0,6.0
14.66,-30.653,0.358,0.0,6.0
14.68,-30.727,0.358,0.0,6.0
14.7,-30.8,0.358,0.0,6.0
14.72,-30.873,0.358,0.0,6.0
14.74,-30.948,0.358,0.0,6.0
14.76,-31.021,0.358,0.0,6.0
14.78,-31.095,0.358,0.0,6.0
14.8,-31.168,0.358,0.0,6.0
14.82,-31.243,0.36,0.0,6.0
14.84,-31.316,0.36,0.0,6.0
14.86,-31.392,0.36,0.0,6.0
14.88,-31.465,0.36,0.0,6.0
14.9,-31.54,0.36,0.0,6.0
14.92,-31.613,0.361,0.0,6.0
14.94,-31.688,0.361,0.0,6.0
14.96,-31.762,0.361,0.0,6.0
14.98,-31.837,0.363,0.0,6.0
15.0,-31.912,0.363,0.0,6.0
15.02,-31.985,0.363,0.0,6.0
15.04,-32.06,0.365,0.0,6.0
15.06,-32.135,0.365,0.0,6.0
15.08,-32.21,0.365,0.0,6.0
15.1,-32.285,0.367,0.0,6.0
15.12,-32.36,0.368,0.0,6.0
15.14,-32.435,0.368,0.0,6.0
15.16,-32.509,0.368,0.0,6.0
15.18,-32.584,0.37,0.0,6.0
15.2,-32.659,0.37,0.0,6.0
15.22,-32.734,0.372,0.0,6.0
15.24,-32.809,0.372,0.0,6.0
15.26,-32.884,0.374,0.0,6.0
15.28,-32.961,0.374,0.0,6.0
15.3,-33.036,0.375,0.0,6.0
15.32,-33.111,0.375,0.0,6.0
15.34,-33.186,0.375,0.0,6.0
15.36,-33.261,0.377,0.0,6.0
15.38,-33.336,0.379,0.0,6.0
15.4,-33.411,0.379,0.0,6.0
15.42,-33.488,0.38,0.0,6.0
15.44,-33.563,0.38,0.0,6.0
15.46,-33.638,0.382,0.0,6.0
15.48,-33.715,0.382,0.0,6.0
15.5,-33.79,0.384,0.0,6.0
15.52,-33.866,0.384,0.0,6.0
15.54,-33.941,0.386,0.0,6.0
15.56,-34.018,0.387,0.0,6.0
15.58,-34.093,0.387,0.0,6.0
15.6,-34.17,0.387,0.0,6.0
15.62,-34.245,0.389,0.0,6.0
15.64,-34.322,0.389,0.0,6.0
15.66,-34.399,0.391,0.0,6.0
15.68,-34.474,0.391,0.0,6.0
15.7,-34.551,0.391,0.0,6.0
15.72,-34.627,0.393,0.0,6.0
15.74,-34.704,0.393,0.0,6.0
15.76,-34.779,0.393,0.0,6.0
15.78,-34.856,0.393,0.0,6.0
15.8,-34.933,0.394,0.0,6.0
15.82,-35.01,0.394,0.0,6.0
15.84,-35.086,0.394,0.0,6.0
15.86,-35.163,0.394,0.0,6.0
15.88,-35.24,0.394,0.0,6.0
15.9,-35.317,0.394,0.0,6.0
15.92,-35.394,0.394,0.0,6.0
15.94,-35.472,0.394,0.0,6.0
15.96,-35.549,0.394,0.0,6.0
15.98,-35.626,0.394,0.0,6.0
16.0,-35.702,0.394,0.0,6.0
16.02,-35.781,0.394,0.0,6.0
16.04,-35.858,0.394,0.0,6.0
16.06,-35.936,0.394,0.0,6.0
16.08,-36.013,0.394,0.0,6.0
16.1,-36.092,0.394,0.0,6.0
16.12,-36.168,0.396,0.0,6.0
16.14,-36.247,0.396,0.0,6.0
16.16,-36.326,0.396,0.0,6.0
16.18,-36.404,0.396,0.0,6.0
16.2,-36.481,0.396,0.0,6.0
16.22,-36.559,0.396,0.0,6.0
16.24,-36.638,0.394,0.0,6.0
16.26,-36.717,0.394,0.0,6.0
16.28,-36.795,0.394,0.0,6.0
16.3,-36.874,0.394,0.0,6.0
16.32,-36.952,0.394,0.0,6.0
16.34,-37.032,0.394,0.0,6.0
16.36,-37.111,0.394,0.0,6.0
16.38,-37.189,0.394,0.0,6.0
16.4,-37.27,0.394,0.0,6.0
16.42,-37.348,0.394,0.0,6.0
16.44,-37.429,0.394,0.0,6.0
16.46,-37.507,0.394,0.0,6.0
16.48,-37.587,0.394,0.0,6.0
16.5,-37.668,0.394,0.0,6.0
16.52,-37.746,0.394,0.0,6.0
16.54,-37.827,0.394,0.0,6.0
16.56,-37.907,0.394,0.0,6.0
16.58,-37.985,0.394,0.0,6.0
16.6,-38.066,0.394,0.0,6.0
16.62,-38.146,0.393,0.0,6.0
16.64,-38.226,0.393,0.0,6.0
16.66,-38.307,0.393,0.0,6.0
16.68,-38.387,0.394,0.0,6.0
16.7,-38.465,0.394,0.0,6.0
16.72,-38.546,0.394,0.0,6.0
16.74,-38.626,0.396,0.0,6.0
16.76,-38.708,0.396,0.0,6.0
16.78,-38.788,0.398,0.0,6.0
16.8,-38.868,0.398,0.0,6.0
16.82,-38.949,0.398,0.0,6.0
16.84,-39.029,0.4,0.0,6.0
16.86,-39.109,0.4,0.0,6.0
16.88,-39.19,0.4,0.0,6.0
16.9,-39.27,0.401,0.0,6.0
16.92,-39.35,0.403,0.0,6.0
16.94,-39.43,0.403,0.0,6.0
16.96,-39.511,0.405,0.0,6.0
16.98,-39.593,0.405,0.0,6.0
17.0,-39.673,0.405,0.0,6.0
17.02,-39.753,0.407,0.0,6.0
17.04,-39.835,0.407,0.0,6.0
17.06,-39.916,0.408,0.0,6.0
17.08,-39.996,0.408,0.0,6.0
17.1,-40.078,0.408,0.0,6.0
17.12,-40.158,0.41,0.0,6.0
17.14,-40.24,0.41,0.0,6.0
17.16,-40.321,0.412,0.0,6.0
17.18,-40.403,0.412,0.0,6.0
17.2,-40.483,0.412,0.0,6.0
17.22,-40.565,0.414,0.0,6.0
17.24,-40.647,0.414,0.0,6.0
17.26,-40.727,0.414,0.0,6.0
17.28,-40.809,0.414,0.0,6.0
17.3,-40.891,0.414,0.0,6.0
17.32,-40.972,0.415,0.0,6.0
17.34,-41.054,0.415,0.0,6.0
17.36,-41.136,0.415,0.0,6.0
17.38,-41.218,0.415,0.0,6.0
17.4,-41.3,0.415,0.0,6.0
17.42,-41.382,0.415,0.0,6.0
17.44,-41.464,0.415,0.0,6.0
17.46,-41.546,0.415,0.0,6.0
17.48,-41.628,0.415,0.0,6.0
17.5,-41.71,0.415,0.0,6.0
17.52,-41.792,0.415,0.0,6.0
17.54,-41.874,0.415,0.0,6.0
17.56,-41.956,0.415,0.0,6.0
17.58,-42.038,0.415,0.0,6.0
17.6,-42.122,0.415,0.0,6.0
17.62,-42.204,0.415,0.0,6.0
17.64,-42.286,0.415,0.0,6.0
17.66,-42.37,0.415,0.0,6.0
17.68,-42.452,0.415,0.0,6.0
17.7,-42.535,0.417,0.0,6.0
17.72,-42.617,0.417,0.0,6.0
17.74,-42.701,0.417,0.0,6.0
17.76,-42.785,0.417,0.0,6.0
17.78,-42.867,0.417,0.0,6.0
17.8,-42.951,0.417,0.0,6.0
17.82,-43.035,0.417,0.0,6.0
17.84,-43.118,0.415,0.0,6.0
17.86,-43.202,0.415,0.0,6.0
17.88,-43.286,0.415,0.0,6.0
17.9,-43.37,0.415,0.0,6.0
17.92,-43.453,0.415,0.0,6.0
17.94,-43.537,0.415,0.0,6.0
17.96,-43.621,0.415,0.0,6.0
17.98,-43.707,0.415,0.0,6.0
18.0,-43.79,0.415,0.0,6.0
18.02,-43.874,0.415,0.0,6.0
18.04,-43.958,0.415,0.0,6.0
18.06,-44.043,0.415,0.0,6.0
18.08,-44.127,0.415,0.0,6.0
18.1,-44.213,0.415,0.0,6.0
18.12,-44.296,0.414,0.0,6.0
18.14,-44.382,0.414,0.0,6.0
18.16,-44.466,0.414,0.0,6.0
18.18,-44.551,0.414,0.0,6.0
18.2,-44.635,0.414,0.0,6.0
18.22,-44.721,0.415,0.0,6.0
18.24,-44.804,0.415,0.0,6.0
18.26,-44.89,0.415,0.0,6.0
18.28,-44.974,0.415,0.0,6.0
18.3,-45.059,0.417,0.0,6.0
18.32,-45.145,0.417,0.0,6.0
18.34,-45.228,0.419,0.0,6.0
18.36,-45.314,0.419,0.0,6.0
18.38,-45.4,0.419,0.0,6.0
18.4,-45.483,0.421,0.0,6.0
18.42,-45.569,0.421,0.0,6.0
18.44,-45.654,0.421,0.0,6.0
18.46,-45.74,0.422,0.0,6.0
18.48,-45.824,0.422,0.0,6.0
18.5,-45.909,0.422,0.0,6.0
18.52,-45.995,0.424,0.0,6.0
18.54,-46.08,0.424,0.0,6.0
18.56,-46.166,0.424,0.0,6.0
18.58,-46.251,0.426,0.0,6.0
18.6,-46.337,0.426,0.0,6.0
18.62,-46.422,0.426,0.0,6.0
18.64,-46.508,0.426,0.0,6.0
18.66,-46.593,0.428,0.0,6.0
18.68,-46.679,0.428,0.0,6.0
18.7,-46.764,0.428,0.0,6.0
18.72,-46.85,0.428,0.0,6.0
18.74,-46.935,0.429,0.0,6.0
18.76,-47.021,0.429,0.0,6.0
18.78,-47.106,0.429,0.0,6.0
18.8,-47.192,0.429,0.0,6.0
18.82,-47.279,0.431,0.0,6.0
18.84,-47.365,0.431,0.0,6.0
18.86,-47.45,0.431,0.0,6.0
18.88,-47.538,0.431,0.0,6.0
18.9,-47.623,0.431,0.0,6.0
18.92,-47.709,0.431,0.0,6.0
18.94,-47.796,0.431,0.0,6.0
18.96,-47.881,0.431,0.0,6.0
18.98,-47.969,0.431,0.0,6.0
19.0,-48.056,0.431,0.0,6.0
19.02,-48.141,0.431,0.0,0.0
19.04,-48.229,0.431,0.0,0.0
19.06,-48.314,0.431,0.0,0.0
19.08,-48.401,0.433,0.0,0.0
19.1,-48.489,0.433,0.0,0.0
19.12,-48.574,0.433,0.0,0.0
19.14,-48.662,0.433,0.0,0.0
19.16,-48.749,0.433,0.0,0.0
19.18,-48.836,0.433,0.0,0.0
19.2,-48.922,0.433,0.0,0.0
19.22,-49.009,0.433,0.0,0.0
19.24,-49.096,0.433,0.0,0.0
19.26,-49.182,0.433,0.0,0.0
19.28,-49.269,0.433,0.0,0.0
19.3,-49.356,0.433,0.0,0.0
19.32,-49.443,0.433,0.0,0.0
19.34,-49.529,0.433,0.0,0.0
19.36,-49.616,0.433,0.0,0.0
19.38,-49.704,0.433,0.0,0.0
19.4,-49.789,0.433,0.0,0.0
19.42,-49.876,0.433,0.0,0.0
19.44,-49.962,0.433,0.0,0.0
19.46,-50.049,0.433,0.0,0.0
19.48,-50.135,0.433,0.0,0.0
19.5,-50.222,0.433,0.0,0.0
19.52,-50.307,0.433,0.0,0.0
19.54,-50.393,0.433,0.0,0.0
19.56,-50.48,0.433,0.0,0.0
19.58,-50.566,0.433,0.0,0.0
19.6,-50.651,0.433,0.0,0.0
19.62,-50.737,0.433,0.0,0.0
19.64,-50.822,0.433,0.0,0.0
19.66,-50.908,0.433,0.0,0.0
19.68,-50.993,0.433,0.0,0.0
19.7,-51.079,0.433,0.0,0.0
19.72,-51.163,0.433,0.0,0.0
19.74,-51.248,0.433,0.0,0.0
19.76,-51.334,0.433,0.0,0.0
19.78,-51.417,0.433,0.0,0.0
19.8,-51.503,0.433,0.0,0.0
19.82,-51.588,0.433,0.0,0.0
19.84,-51.672,0.431,0.0,0.0
19.86,-51.756,0.431,0.0,0.0
19.88,-51.842,0.431,0.0,0.0
19.9,-51.925,0.431,0.0,0.0
19.92,-52.009,0.431,0.0,0.0
19.94,-52.093,0.429,0.0,0.0
19.96,-52.178,0.429,0.0,0.0
19.98,-52.262,0.429,0.0,0.0
20.0,-52.346,0.429,0.0,0.0
20.02,-52.43,0.428,0.0,0.0
20.04,-52.513,0.428,0.0,0.0
20.06,-52.597,0.428,0.0,0.0
20.08,-52.681,0.428,0.0,0.0
20.1,-52.765,0.426,0.0,0.0
20.12,-52.849,0.426,0.0,0.0
20.14,-52.932,0.426,0.0,0.0
20.16,-53.016,0.426,0.0,0.0
20.18,-53.098,0.426,0.0,0.0
20.2,-53.182,0.426,0.0,0.0
20.22,-53.266,0.424,0.0,0.0
20.24,-53.348,0.424,0.0,0.0
20.26,-53.432,0.424,0.0,0.0
20.28,-53.515,0.424,0.0,0.0
20.3,-53.597,0.424,0.0,0.0
20.32,-53.681,0.424,0.0,0.0
20.34,-53.763,0.422,0.0,0.0
20.36,-53.847,0.422,0.0,0.0
20.38,-53.929,0.422,0.0,0.0
20.4,-54.011,0.422,0.0,0.0
20.42,-54.095,0.422,0.0,0.0
20.44,-54.177,0.422,0.0,0.0
20.46,-54.259,0.422,0.0,0.0
20.48,-54.343,0.422,0.0,0.0
20.5,-54.425,0.422,0.0,0.0
20.52,-54.507,0.422,0.0,0.0
20.54,-54.589,0.422,0.0,0.0
20.56,-54.671,0.421,0.0,0.0
20.58,-54.753,0.421,0.0,0.0
20.6,-54.835,0.421,0.0,0.0
20.62,-54.917,0.421,0.0,0.0
20.64,-54.999,0.421,0.0,0.0
20.66,-55.081,0.421,0.0,0.0
20.68,-55.163,0.419,0.0,0.0
20.7,-55.245,0.419,0.0,0.0
20.72,-55.325,0.419,0.0,0.0
20.74,-55.407,0.419,0.0,0.0
20.76,-55.489,0.419,0.0,0.0
20.78,-55.571,0.419,0.0,0.0
20.8,-55.653,0.417,0.0,0.0
20.82,-55.734,0.417,0.0,0.0
20.84,-55.816,0.417,0.0,0.0
20.86,-55.898,0.417,0.0,0.0
20.88,-55.978,0.417,0.0,0.0
20.9,-56.06,0.415,0.0,0.0
20.92,-56.142,0.415,0.0,0.0
20.94,-56.222,0.415,0.0,0.0
20.96,-56.304,0.415,0.0,0.0
20.98,-56.385,0.415,0.0,0.0
21.0,-56.467,0.414,0.0,0.0
21.02,-56.547,0.414,0.0,0.0
21.04,-56.629,0.414,0.0,0.0
21.06,-56.709,0.414,0.0,0.0
21.08,-56.791,0.412,0.0,0.0
21.1,-56.872,0.412,0.0,0.0
21.12,-56.952,0.412,0.0,0.0
21.14,-57.032,0.412,0.0,0.0
21.16,-57.114,0.412,0.0,0.0
21.18,-57.194,0.412,0.0,0.0
21.2,-57.275,0.412,0.0,0.0
21.22,-57.355,0.41,0.0,0.0
21.24,-57.435,0.41,0.0,0.0
21.26,-57.516,0.41,0.0,0.0
21.28,-57.596,0.41,0.0,0.0
21.3,-57.676,0.41,0.0,0.0
21.32,-57.756,0.41,0.0,0.0
21.34,-57.835,0.41,0.0,0.0
21.36,-57.915,0.41,0.0,0.0
21.38,-57.996,0.41,0.0,0.0
21.4,-58.076,0.41,0.0,0.0
21.42,-58.154,0.41,0.0,0.0
21.44,-58.235,0.41,0.0,0.0
21.46,-58.313,0.408,0.0,0.0
21.48,-58.394,0.408,0.0,0.0
21.5,-58.472,0.408,0.0,0.0
21.52,-58.551,0.408,0.0,0.0
21.54,-58.631,0.408,0.0,0.0
21.56,-58.709,0.408,0.0,0.0
21.58,-58.788,0.408,0.0,0.0
21.6,-58.866,0.408,0.0,0.0
21.62,-58.947,0.408,0.0,0.0
21.64,-59.025,0.408,0.0,0.0
21.66,-59.104,0.407,0.0,0.0
21.68,-59.182,0.407,0.0,0.0
21.7,-59.261,0.407,0.0,0.0
21.72,-59.339,0.407,0.0,0.0
21.74,-59.418,0.407,0.0,0.0
21.76,-59.497,0.407,0.0,0.0
21.78,-59.575,0.407,0.0,0.0
21.8,-59.654,0.407,0.0,0.0
21.82,-59.732,0.407,0.0,0.0
21.84,-59.809,0.407,0.0,0.0
21.86,-59.888,0.407,0.0,0.0
21.88,-59.966,0.408,0.0,0.0
21.9,-60.043,0.408,0.0,0.0
21.92,-60.121,0.408,0.0,0.0
21.94,-60.2,0.408,0.0,0.0
21.96,-60.277,0.408,0.0,0.0
21.98,-60.355,0.408,0.0,0.0
22.0,-60.432,0.408,0.0,0.0
22.02,-60.511,0.407,0.0,0.0
22.04,-60.587,0.407,0.0,0.0
22.06,-60.664,0.407,0.0,0.0
22.08,-60.743,0.407,0.0,0.0
22.1,-60.82,0.407,0.0,0.0
22.12,-60.896,0.405,0.0,0.0
22.14,-60.973,0.405,0.0,0.0
22.16,-61.052,0.405,0.0,0.0
22.18,-61.128,0.403,0.0,0.0
22.2,-61.205,0.403,0.0,0.0
22.22,-61.282,0.403,0.0,0.0
22.24,-61.359,0.403,0.0,0.0
22.26,-61.436,0.401,0.0,0.0
22.28,-61.512,0.401,0.0,0.0
22.3,-61.591,0.4,0.0,0.0
22.32,-61.668,0.4,0.0,0.0
22.34,-61.745,0.398,0.0,0.0
22.36,-61.821,0.398,0.0,0.0
22.38,-61.898,0.396,0.0,0.0
22.4,-61.975,0.396,0.0,0.0
22.42,-62.052,0.396,0.0,0.0
22.44,-62.129,0.394,0.0,0.0
22.46,-62.205,0.394,0.0,0.0
22.48,-62.282,0.393,0.0,0.0
22.5,-62.357,0.393,0.0,0.0
22.52,-62.434,0.391,0.0,0.0
22.54,-62.511,0.391,0.0,0.0
22.56,-62.588,0.391,0.0,0.0
22.58,-62.664,0.389,0.0,0.0
22.6,-62.741,0.389,0.0,0.0
22.62,-62.818,0.389,0.0,0.0
22.64,-62.893,0.387,0.0,0.0
22.66,-62.97,0.387,0.0,0.0
22.68,-63.047,0.387,0.0,0.0
22.7,-63.123,0.386,0.0,0.0
22.72,-63.198,0.386,0.0,0.0
22.74,-63.275,0.386,0.0,0.0
22.76,-63.35,0.386,0.0,0.0
22.78,-63.427,0.386,0.0,0.0
22.8,-63.502,0.386,0.0,0.0
22.82,-63.579,0.384,0.0,0.0
22.84,-63.654,0.384,0.0,0.0
22.86,-63.729,0.384,0.0,0.0
22.88,-63.806,0.384,0.0,0.0
22.9,-63.881,0.384,0.0,0.0
22.92,-63.956,0.384,0.0,0.0
22.94,-64.033,0.384,0.0,0.0
22.96,-64.108,0.384,0.0,0.0
22.98,-64.183,0.384,0.0,0.0
23.0,-64.258,0.382,0.0,0.0
23.02,-64.333,0.382,0.0,0.0
23.04,-64.408,0.382,0.0,0.0
23.06,-64.483,0.382,0.0,0.0
23.08,-64.556,0.382,0.0,0.0
23.1,-64.631,0.382,0.0,0.0
23.12,-64.706,0.382,0.0,0.0
23.14,-64.78,0.382,0.0,0.0
23.16,-64.855,0.384,0.0,0.0
23.18,-64.93,0.384,0.0,0.0
23.2,-65.003,0.384,0.0,0.0
23.22,-65.078,0.384,0.0,0.0
23.24,-65.151,0.384,0.0,0.0
23.26,-65.226,0.384,0.0,0.0
23.28,-65.3,0.384,0.0,0.0
23.3,-65.375,0.384,0.0,0.0
23.32,-65.448,0.386,0.0,0.0
23.34,-65.523,0.386,0.0,0.0
23.36,-65.596,0.386,0.0,0.0
23.38,-65.67,0.386,0.0,0.0
23.4,-65.743,0.386,0.0,0.0
23.42,-65.816,0.386,0.0,0.0
23.44,-65.891,0.386,0.0,0.0
